PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Brain_Frontal_Cortex_BA9	./GTEx_v7/Brain_Frontal_Cortex_BA9/Brain_Frontal_Cortex_BA9.ENSG00000006071.7.wgt.RDat	ABCC8	11	1.74e+07	1.75e+07	0.4459	rs11024342	 2.75	rs11024273	 2.89e-02	 4.84	-0.258	510	510	blup	 0.08998	5.96e-04	-0.5603	0.575261
Brain_Frontal_Cortex_BA9	./GTEx_v7/Brain_Frontal_Cortex_BA9/Brain_Frontal_Cortex_BA9.ENSG00000013725.10.wgt.RDat	CD6	11	6.07e+07	6.08e+07	0.7086	rs6591629	-2.55	rs11230563	 5.43e-01	-8.02	-0.129	382	  6	lasso	 0.53314	5.81e-21	 0.1124	0.910532
Brain_Frontal_Cortex_BA9	./GTEx_v7/Brain_Frontal_Cortex_BA9/Brain_Frontal_Cortex_BA9.ENSG00000020922.8.wgt.RDat	MRE11A	11	9.42e+07	9.42e+07	0.3908	rs13447749	 3.07	rs550255	 2.23e-01	 5.28	 0.232	439	 13	enet	 0.19095	5.02e-07	-0.4728	0.636338
Brain_Frontal_Cortex_BA9	./GTEx_v7/Brain_Frontal_Cortex_BA9/Brain_Frontal_Cortex_BA9.ENSG00000042429.6.wgt.RDat	MED17	11	9.35e+07	9.35e+07	0.3036	rs2658767	-3.31	rs11603364	 1.95e-01	 5.72	-1.046	400	  7	lasso	 0.18963	5.53e-07	-0.9558	0.339185
Brain_Frontal_Cortex_BA9	./GTEx_v7/Brain_Frontal_Cortex_BA9/Brain_Frontal_Cortex_BA9.ENSG00000060749.10.wgt.RDat	QSER1	11	3.29e+07	3.30e+07	0.2444	rs10767973	-2.36	rs10768003	-4.82e-03	-3.57	-1.221	327	327	blup	 0.03021	3.38e-02	 1.8669	0.061919
Brain_Frontal_Cortex_BA9	./GTEx_v7/Brain_Frontal_Cortex_BA9/Brain_Frontal_Cortex_BA9.ENSG00000064199.2.wgt.RDat	SPA17	11	1.25e+08	1.25e+08	0.3241	rs12291214	-2.42	rs566852	-2.69e-03	 3.26	 0.705	504	504	blup	-0.00351	4.43e-01	 0.0343	0.972633
Brain_Frontal_Cortex_BA9	./GTEx_v7/Brain_Frontal_Cortex_BA9/Brain_Frontal_Cortex_BA9.ENSG00000064309.10.wgt.RDat	CDON	11	1.26e+08	1.26e+08	0.5282	rs12574844	-3.02	rs7124748	 3.66e-01	 6.76	-0.203	605	  2	lasso	 0.34017	3.13e-12	-0.1517	0.879391
Brain_Frontal_Cortex_BA9	./GTEx_v7/Brain_Frontal_Cortex_BA9/Brain_Frontal_Cortex_BA9.ENSG00000069482.6.wgt.RDat	GAL	11	6.85e+07	6.85e+07	0.1872	rs12296049	 2.96	rs3018712	 1.33e-02	 4.59	-1.490	400	400	blup	 0.07164	2.05e-03	-1.2323	0.217820
Brain_Frontal_Cortex_BA9	./GTEx_v7/Brain_Frontal_Cortex_BA9/Brain_Frontal_Cortex_BA9.ENSG00000069696.6.wgt.RDat	DRD4	11	6.37e+05	6.41e+05	0.3096	rs1599726	-2.74	rs7936397	 6.67e-02	-4.18	 1.135	470	 14	enet	 0.22013	5.70e-08	-0.6849	0.493423
Brain_Frontal_Cortex_BA9	./GTEx_v7/Brain_Frontal_Cortex_BA9/Brain_Frontal_Cortex_BA9.ENSG00000077616.6.wgt.RDat	NAALAD2	11	8.99e+07	8.99e+07	0.2310	rs562085	-2.75	rs7111107	 8.91e-02	-4.34	-1.308	260	260	blup	 0.14669	1.20e-05	-0.2167	0.828448
