PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Minor_Salivary_Gland	./GTEx_v7/Minor_Salivary_Gland/Minor_Salivary_Gland.ENSG00000037474.10.wgt.RDat	NSUN2	5	6.60e+06	6.63e+06	0.720	rs850954	-3.056	rs2288446	 0.304062	 5.52	 0.128	627	 15	lasso	0.26497	3.27e-07	 0.00774	9.94e-01
Minor_Salivary_Gland	./GTEx_v7/Minor_Salivary_Gland/Minor_Salivary_Gland.ENSG00000047188.11.wgt.RDat	YTHDC2	5	1.13e+08	1.13e+08	0.317	rs9326879	 2.806	rs7722276	 0.057693	 3.93	 0.172	564	564	blup	0.10281	1.72e-03	-0.69205	4.89e-01
Minor_Salivary_Gland	./GTEx_v7/Minor_Salivary_Gland/Minor_Salivary_Gland.ENSG00000050748.13.wgt.RDat	MAPK9	5	1.80e+08	1.80e+08	0.267	rs11745221	 2.973	rs3812067	 0.058692	 3.96	 1.911	442	442	blup	0.08524	4.08e-03	 0.35545	7.22e-01
Minor_Salivary_Gland	./GTEx_v7/Minor_Salivary_Gland/Minor_Salivary_Gland.ENSG00000050767.11.wgt.RDat	COL23A1	5	1.78e+08	1.78e+08	0.471	rs533024	 2.558	rs555417	-0.010697	 3.84	-0.988	569	569	blup	0.12176	6.70e-04	-0.35987	7.19e-01
Minor_Salivary_Gland	./GTEx_v7/Minor_Salivary_Gland/Minor_Salivary_Gland.ENSG00000080709.10.wgt.RDat	KCNN2	5	1.14e+08	1.14e+08	0.282	rs985525	-2.781	rs12515458	 0.090048	 4.00	-1.197	470	  5	lasso	0.09633	2.36e-03	-0.63243	5.27e-01
Minor_Salivary_Gland	./GTEx_v7/Minor_Salivary_Gland/Minor_Salivary_Gland.ENSG00000083720.8.wgt.RDat	OXCT1	5	4.17e+07	4.19e+07	0.245	rs10512771	 2.768	rs6881873	 0.042166	 4.03	-1.821	294	294	blup	0.14193	2.43e-04	-1.66457	9.60e-02
Minor_Salivary_Gland	./GTEx_v7/Minor_Salivary_Gland/Minor_Salivary_Gland.ENSG00000112992.12.wgt.RDat	NNT	5	4.36e+07	4.37e+07	0.393	rs13158121	-3.360	rs7716564	 0.007648	 3.94	-0.824	252	252	blup	0.05591	1.72e-02	-0.72319	4.70e-01
Minor_Salivary_Gland	./GTEx_v7/Minor_Salivary_Gland/Minor_Salivary_Gland.ENSG00000113318.9.wgt.RDat	MSH3	5	8.00e+07	8.02e+07	0.501	rs401758	-2.666	rs836817	-0.012193	 3.40	-0.376	480	480	blup	0.13708	3.11e-04	 0.08361	9.33e-01
Minor_Salivary_Gland	./GTEx_v7/Minor_Salivary_Gland/Minor_Salivary_Gland.ENSG00000113319.7.wgt.RDat	RASGRF2	5	8.03e+07	8.05e+07	0.284	rs401758	-2.666	rs579492	 0.082391	 4.10	-0.617	473	  4	lasso	0.12915	4.63e-04	-0.82367	4.10e-01
Minor_Salivary_Gland	./GTEx_v7/Minor_Salivary_Gland/Minor_Salivary_Gland.ENSG00000113593.7.wgt.RDat	PPWD1	5	6.49e+07	6.49e+07	0.262	rs16893704	 2.763	rs37346	 0.120071	 4.26	-1.269	418	 23	enet	0.06880	9.13e-03	-0.80276	4.22e-01
