PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Esophagus_Mucosa	./GTEx_v7/Esophagus_Mucosa/Esophagus_Mucosa.ENSG00000019186.5.wgt.RDat	CYP24A1	20	52769988	52790512	0.1364	rs6068694	-3.70	rs3787554	 0.023005	 -5.24	-1.084	606	  5	lasso	0.06811	3.40e-07	 0.43298	0.66503
Esophagus_Mucosa	./GTEx_v7/Esophagus_Mucosa/Esophagus_Mucosa.ENSG00000022277.8.wgt.RDat	RTFDC1	20	55043647	55093943	0.2234	rs1571462	 3.57	rs6999	 0.197963	  8.53	 0.267	587	  2	lasso	0.19743	6.31e-19	 0.29136	0.77077
Esophagus_Mucosa	./GTEx_v7/Esophagus_Mucosa/Esophagus_Mucosa.ENSG00000054793.9.wgt.RDat	ATP9A	20	50213053	50385173	0.2833	rs761380	-3.60	rs2426354	 0.059722	  6.23	-1.208	538	 16	enet	0.12747	2.16e-12	-0.60045	0.54821
Esophagus_Mucosa	./GTEx_v7/Esophagus_Mucosa/Esophagus_Mucosa.ENSG00000060491.12.wgt.RDat	OGFR	20	61436187	61445352	0.1573	rs6061521	-2.65	rs6010746	 0.040394	 -5.32	-0.410	501	 19	enet	0.05488	4.58e-06	 0.40784	0.68339
Esophagus_Mucosa	./GTEx_v7/Esophagus_Mucosa/Esophagus_Mucosa.ENSG00000064787.8.wgt.RDat	BCAS1	20	52553316	52687304	0.1879	rs6068694	-3.57	rs6064043	 0.136914	  7.36	-0.507	561	  5	lasso	0.11969	1.07e-11	-0.27654	0.78213
Esophagus_Mucosa	./GTEx_v7/Esophagus_Mucosa/Esophagus_Mucosa.ENSG00000078804.8.wgt.RDat	TP53INP2	20	33292094	33301243	0.0337	rs6088466	 2.19	rs6087618	 0.005615	 -3.73	-0.433	324	324	blup	0.00963	3.54e-02	 0.71491	0.47467
Esophagus_Mucosa	./GTEx_v7/Esophagus_Mucosa/Esophagus_Mucosa.ENSG00000078814.11.wgt.RDat	MYH7B	20	33563206	33590206	0.1302	rs6120870	 2.91	rs6120828	 0.071217	  5.47	 0.182	352	  4	lasso	0.04871	1.53e-05	 0.21286	0.83144
Esophagus_Mucosa	./GTEx_v7/Esophagus_Mucosa/Esophagus_Mucosa.ENSG00000080839.7.wgt.RDat	RBL1	20	35624752	35724187	0.0682	rs6030416	 2.78	rs1892205	 0.027508	 -4.47	 0.182	264	  2	lasso	0.02520	1.53e-03	-0.13138	0.89547
Esophagus_Mucosa	./GTEx_v7/Esophagus_Mucosa/Esophagus_Mucosa.ENSG00000087510.5.wgt.RDat	TFAP2C	20	55204358	55214339	0.1914	rs1571462	 3.57	rs6014922	 0.004282	 -4.04	-1.452	680	 32	enet	0.04045	7.69e-05	-0.04829	0.96148
Esophagus_Mucosa	./GTEx_v7/Esophagus_Mucosa/Esophagus_Mucosa.ENSG00000088298.8.wgt.RDat	EDEM2	20	33703167	33735167	0.1111	rs6120870	 2.91	rs17092378	 0.039462	  4.90	 1.180	345	345	blup	0.05502	4.45e-06	 0.16676	0.86756
Esophagus_Mucosa	./GTEx_v7/Esophagus_Mucosa/Esophagus_Mucosa.ENSG00000088305.14.wgt.RDat	DNMT3B	20	31350191	31397162	0.1562	rs8118663	-3.77	rs6141803	 0.060663	  5.20	 1.175	423	  3	lasso	0.05156	8.76e-06	 0.26056	0.79443
Esophagus_Mucosa	./GTEx_v7/Esophagus_Mucosa/Esophagus_Mucosa.ENSG00000088340.11.wgt.RDat	FER1L4	20	34146636	34195484	0.0823	rs6120870	 2.91	rs6060570	 0.021280	 -4.62	 1.056	309	  2	lasso	0.01362	1.55e-02	-0.85999	0.38979
Esophagus_Mucosa	./GTEx_v7/Esophagus_Mucosa/Esophagus_Mucosa.ENSG00000088367.16.wgt.RDat	EPB41L1	20	34679426	34820721	0.2912	rs1275394	-1.88	rs6141601	 0.235841	 -9.47	-0.067	251	 17	enet	0.26287	1.53e-25	-0.17380	0.86203
Esophagus_Mucosa	./GTEx_v7/Esophagus_Mucosa/Esophagus_Mucosa.ENSG00000088836.8.wgt.RDat	SLC4A11	20	 3208063	 3219836	0.0989	rs2853215	-3.06	rs8120592	 0.027769	 -4.62	-0.769	439	  3	lasso	0.01395	1.45e-02	 0.66775	0.50429
Esophagus_Mucosa	./GTEx_v7/Esophagus_Mucosa/Esophagus_Mucosa.ENSG00000088854.11.wgt.RDat	C20orf194	20	 3229951	 3388272	0.0878	rs2853215	-3.06	rs4507156	 0.005181	 -3.74	 0.425	444	444	blup	0.01438	1.33e-02	-0.01078	0.99140
