PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000035664.7.wgt.RDat	DAPK2	15	6.42e+07	6.44e+07	0.339	rs41380646	 3.20	rs4556742	 0.010232	-3.20	-0.236	295	295	blup	0.0793	2.10e-03	 0.5207	0.60261
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000075131.5.wgt.RDat	TIPIN	15	6.66e+07	6.67e+07	0.342	rs2439430	-3.03	rs11853245	 0.255751	 5.67	 0.447	519	  5	lasso	0.2703	7.90e-09	 0.5184	0.60417
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000090487.6.wgt.RDat	SPG21	15	6.53e+07	6.53e+07	0.418	rs4776661	 3.25	rs8024697	 0.259445	-6.12	-2.325	304	 11	enet	0.3060	5.64e-10	 2.8310	0.00464
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000103599.15.wgt.RDat	IQCH	15	6.75e+07	6.78e+07	0.194	rs11852468	 3.27	rs8031500	 0.044520	-3.96	-0.618	480	  5	lasso	0.0564	8.42e-03	 0.5508	0.58177
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000103671.5.wgt.RDat	TRIP4	15	6.47e+07	6.47e+07	0.112	rs17208301	 2.64	rs2046356	 0.013447	 3.42	 0.928	289	289	blup	0.0157	1.06e-01	 1.3698	0.17075
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000103723.8.wgt.RDat	AP3B2	15	8.33e+07	8.34e+07	0.313	rs12443081	-2.53	rs4779033	 0.160313	 4.55	-0.782	235	  5	lasso	0.1061	4.10e-04	-0.6718	0.50170
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000103978.11.wgt.RDat	TMEM87A	15	4.25e+07	4.26e+07	0.297	rs8043143	-2.57	rs1058846	 0.026439	 3.52	 0.420	426	426	blup	0.1028	5.00e-04	 0.6703	0.50266
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000128891.11.wgt.RDat	C15orf57	15	4.08e+07	4.09e+07	0.545	rs2927087	 2.95	rs2412544	 0.307504	 6.95	 0.378	333	333	blup	0.4900	5.85e-17	 0.7261	0.46780
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000128928.4.wgt.RDat	IVD	15	4.07e+07	4.07e+07	0.624	rs4244577	 2.58	rs7164132	 0.023531	-4.23	 0.719	385	 15	enet	0.0964	7.41e-04	-1.6232	0.10456
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000136371.5.wgt.RDat	MTHFS	15	8.01e+07	8.02e+07	0.580	rs12591114	-3.29	rs16971376	 0.172102	-5.50	-0.272	579	 28	enet	0.3520	1.55e-11	 0.7426	0.45773
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000137877.8.wgt.RDat	SPTBN5	15	4.21e+07	4.22e+07	0.316	rs12439488	 2.77	rs1473781	 0.010689	 3.90	-0.116	418	418	blup	0.1049	4.40e-04	 0.3177	0.75068
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000140199.7.wgt.RDat	SLC12A6	15	3.45e+07	3.46e+07	0.267	rs7163190	 3.50	rs1133154	 0.124789	-4.37	 0.160	448	  4	lasso	0.0885	1.20e-03	-0.2135	0.83098
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000140320.7.wgt.RDat	BAHD1	15	4.07e+07	4.08e+07	0.368	rs640875	 2.62	rs4923878	 0.006009	 3.25	-0.890	386	  5	lasso	0.0396	2.35e-02	-1.6529	0.09836
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000140323.4.wgt.RDat	DISP2	15	4.07e+07	4.07e+07	0.751	rs2927087	 2.76	rs2289328	 0.305866	 6.13	-1.755	398	 15	lasso	0.3679	4.22e-12	-2.1300	0.03317
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000140386.8.wgt.RDat	SCAPER	15	7.66e+07	7.72e+07	0.256	rs4886510	-2.33	rs11633869	 0.329737	 6.37	 0.033	233	 18	enet	0.3174	2.37e-10	 0.0113	0.99096
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000140400.10.wgt.RDat	MAN2C1	15	7.56e+07	7.57e+07	0.583	rs8041033	 2.28	rs28610581	 0.327138	 6.01	 0.545	232	  4	lasso	0.2860	2.53e-09	 0.6604	0.50902
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000140416.15.wgt.RDat	TPM1	15	6.33e+07	6.34e+07	0.373	rs11853804	-2.76	rs4075583	 0.038627	 3.78	 0.387	524	  6	lasso	0.1476	3.08e-05	-0.0838	0.93325
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000140471.12.wgt.RDat	LINS	15	1.01e+08	1.01e+08	0.377	rs12915188	 3.33	rs11631248	 0.006443	 3.57	-0.282	590	590	blup	0.0736	2.96e-03	 0.5237	0.60049
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000140575.8.wgt.RDat	IQGAP1	15	9.09e+07	9.10e+07	0.401	rs16944775	 2.20	rs8030390	 0.242326	 5.36	 1.039	406	406	blup	0.2375	8.07e-08	 1.1371	0.25549
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000157823.12.wgt.RDat	AP3S2	15	9.04e+07	9.04e+07	0.680	rs28508206	-2.88	rs7111	 0.339853	 6.53	 0.725	420	 19	enet	0.4044	1.90e-13	 0.7376	0.46078
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000159251.6.wgt.RDat	ACTC1	15	3.51e+07	3.51e+07	0.564	rs7163190	 3.50	rs1842557	 0.012992	-3.61	 0.466	395	 72	enet	0.0607	6.50e-03	-0.3843	0.70075
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000159495.7.wgt.RDat	TGM7	15	4.36e+07	4.36e+07	0.350	rs16957431	 1.95	rs12899865	 0.160769	 4.90	 1.510	257	  8	enet	0.1860	2.60e-06	 1.3806	0.16742
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000166411.9.wgt.RDat	IDH3A	15	7.84e+07	7.85e+07	0.295	rs2011323	-2.65	rs17477813	 0.026394	-3.42	 0.194	414	414	blup	0.0790	2.14e-03	-0.4603	0.64531
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000166762.12.wgt.RDat	CATSPER2	15	4.39e+07	4.40e+07	0.581	rs35302555	 2.54	rs2927072	 0.045724	-3.86	-0.563	258	258	blup	0.0372	2.73e-02	 1.0962	0.27300
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000166763.7.wgt.RDat	STRCP1	15	4.40e+07	4.40e+07	0.201	rs35302555	 2.54	rs693919	 0.033187	 3.60	 1.129	263	263	blup	0.0624	5.84e-03	 1.0013	0.31669
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000168803.10.wgt.RDat	ADAL	15	4.36e+07	4.36e+07	0.463	rs35302555	 2.54	rs478104	 0.203951	-6.19	 0.128	265	265	blup	0.3890	7.16e-13	 0.5791	0.56254
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000169118.11.wgt.RDat	CSNK1G1	15	6.45e+07	6.46e+07	0.275	rs41380646	 3.60	rs4777181	 0.009379	 3.72	 1.577	295	 31	enet	0.0970	7.17e-04	 2.2231	0.02621
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000169609.9.wgt.RDat	C15orf40	15	8.37e+07	8.37e+07	0.320	rs12148084	-2.84	rs17158155	 0.181142	 4.79	 0.174	322	322	blup	0.1519	2.35e-05	 1.4038	0.16038
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000172379.14.wgt.RDat	ARNT2	15	8.07e+07	8.09e+07	0.247	rs12591114	-3.29	rs3848206	 0.001093	 3.03	 0.711	508	508	blup	0.0624	5.84e-03	-1.0263	0.30477
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000177082.8.wgt.RDat	WDR73	15	8.52e+07	8.52e+07	0.264	rs17536922	-2.95	rs882888	 0.055283	 4.04	 0.728	373	  8	lasso	0.1100	3.22e-04	 0.3435	0.73119
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000178718.5.wgt.RDat	RPP25	15	7.52e+07	7.52e+07	0.200	rs11072528	 1.91	rs12148488	 0.102112	-4.51	-0.364	266	  7	lasso	0.1386	5.46e-05	 0.2385	0.81150
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000178741.7.wgt.RDat	COX5A	15	7.52e+07	7.52e+07	0.228	rs11072528	 1.91	rs11072518	 0.001432	-3.59	 0.632	270	 12	lasso	0.0467	1.52e-02	-1.3399	0.18029
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000180953.7.wgt.RDat	ST20	15	8.02e+07	8.02e+07	0.638	rs12591114	-3.29	rs12443213	 0.289045	-5.60	 0.785	577	  7	lasso	0.4310	1.74e-14	-0.6948	0.48721
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000182054.5.wgt.RDat	IDH2	15	9.06e+07	9.06e+07	0.332	rs28508206	-2.78	rs11630634	-0.008612	-3.44	-0.855	428	428	blup	0.0223	6.92e-02	 0.4377	0.66161
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000182397.10.wgt.RDat	DNM1P46	15	1.00e+08	1.00e+08	0.431	rs4965250	 3.22	rs9920347	 0.250098	-5.37	-1.186	541	  4	lasso	0.1974	1.23e-06	 0.8360	0.40315
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000183060.11.wgt.RDat	LYSMD4	15	1.00e+08	1.00e+08	0.561	rs4965250	 3.22	rs325392	 0.008204	 4.29	 0.902	506	506	blup	0.1795	3.99e-06	 1.1531	0.24886
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000183208.8.wgt.RDat	GDPGP1	15	9.08e+07	9.08e+07	0.418	rs28508206	-2.21	rs2063738	 0.155328	 4.78	-0.243	408	408	blup	0.1542	2.04e-05	 0.5799	0.56195
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000184206.7.wgt.RDat	GOLGA6L4	15	8.49e+07	8.49e+07	0.435	rs4375628	-3.00	rs4842947	 0.260383	-5.60	 0.589	250	250	blup	0.2428	5.59e-08	-0.7686	0.44212
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000185442.8.wgt.RDat	FAM174B	15	9.32e+07	9.34e+07	0.447	rs11074097	 3.46	rs4778006	-0.003069	 3.48	-0.998	657	  6	lasso	0.0152	1.10e-01	-0.4830	0.62910
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000185880.8.wgt.RDat	TRIM69	15	4.50e+07	4.51e+07	0.435	rs12440448	-2.40	rs3759880	 0.105499	-4.68	-0.250	249	  5	lasso	0.1130	2.69e-04	 0.2680	0.78867
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000188388.9.wgt.RDat	GOLGA6L3	15	8.58e+07	8.58e+07	0.273	rs17536922	-2.95	rs9944229	 0.002392	 3.56	 0.307	528	528	blup	0.0756	2.63e-03	 0.4313	0.66622
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000189136.4.wgt.RDat	UBE2Q2P1	15	8.51e+07	8.51e+07	0.235	rs17536922	-2.95	rs3860265	 0.006852	 3.77	-1.750	356	356	blup	0.0633	5.56e-03	-1.4250	0.15415
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000198794.7.wgt.RDat	SCAMP5	15	7.52e+07	7.53e+07	0.284	rs11072528	 1.91	rs7166105	 0.220171	 4.95	 1.499	266	  3	lasso	0.1666	9.21e-06	 1.4209	0.15533
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000205771.2.wgt.RDat	CATSPER2P1	15	4.40e+07	4.40e+07	0.202	rs35302555	 2.54	rs694461	 0.105967	 4.24	 0.963	258	  4	lasso	0.0721	3.25e-03	 0.9450	0.34465
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000215302.4.wgt.RDat	CTD-3092A11.1	15	3.08e+07	3.08e+07	0.447	rs3964705	-2.69	rs12441324	 0.085184	 4.30	 0.619	133	133	blup	0.1364	6.24e-05	 2.2006	0.02777
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000229212.3.wgt.RDat	RP11-561C5.4	15	8.57e+07	8.58e+07	0.430	rs17536922	-2.95	rs9744503	 0.169049	 4.47	 2.431	524	524	blup	0.1824	3.30e-06	 0.7150	0.47460
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000230373.4.wgt.RDat	GOLGA6L5	15	8.51e+07	8.51e+07	0.484	rs17536922	-2.95	rs150963	 0.171794	 5.30	 1.042	356	356	blup	0.1958	1.37e-06	 0.6119	0.54058
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000232653.4.wgt.RDat	GOLGA8N	15	3.29e+07	3.29e+07	0.458	rs11634255	-2.24	rs8037102	 0.209591	 5.59	 0.699	393	  6	lasso	0.2666	1.03e-08	 0.7019	0.48277
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000240466.2.wgt.RDat	RN7SL331P	15	8.49e+07	8.49e+07	0.402	rs4375628	-3.00	rs12901468	 0.084251	 4.13	-0.158	252	  8	lasso	0.2542	2.50e-08	-0.3104	0.75629
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000243789.6.wgt.RDat	JMJD7	15	4.21e+07	4.21e+07	0.270	rs12439488	 2.77	rs2241522	 0.229378	 5.17	 0.658	410	  2	lasso	0.1916	1.80e-06	 0.4578	0.64709
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000244879.3.wgt.RDat	GABPB1-AS1	15	5.06e+07	5.07e+07	0.781	rs7166047	 3.12	rs2414049	 0.590857	 7.88	 0.318	421	 12	lasso	0.5766	3.72e-21	 0.2785	0.78061
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000249839.1.wgt.RDat	AC011330.5	15	4.40e+07	4.40e+07	0.370	rs35302555	 2.54	rs2927071	 0.102986	-4.77	 0.334	263	  3	lasso	0.1636	1.12e-05	-0.1859	0.85252
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000258647.1.wgt.RDat	LINC00930	15	9.31e+07	9.31e+07	0.367	rs11074097	 3.46	rs7183734	-0.000682	-3.78	 0.733	672	672	blup	0.0371	2.74e-02	-2.7590	0.00580
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000259205.2.wgt.RDat	PRKXP1	15	1.01e+08	1.01e+08	0.742	rs12915188	 3.33	rs12460	 0.424493	-6.77	-1.685	592	 14	enet	0.3968	3.65e-13	 1.7184	0.08573
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000259328.1.wgt.RDat	RP11-152F13.7	15	8.29e+07	8.30e+07	0.264	rs3914699	-2.21	rs8034586	 0.035222	-3.88	-1.218	138	138	blup	0.0783	2.23e-03	 0.7869	0.43134
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000259363.1.wgt.RDat	CTD-2054N24.2	15	1.00e+08	1.00e+08	0.535	rs4965250	 3.22	rs12910753	 0.140933	-6.06	-0.034	540	 24	enet	0.2823	3.31e-09	-0.2619	0.79338
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000259407.1.wgt.RDat	RP11-158M2.3	15	8.63e+07	8.63e+07	0.333	rs2614658	 2.60	rs2542606	 0.106387	 4.07	 1.101	559	559	blup	0.0433	1.87e-02	 0.7534	0.45123
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000259422.1.wgt.RDat	RP11-593F23.1	15	7.65e+07	7.65e+07	0.246	rs1603856	-2.23	rs4886780	 0.112788	-5.09	-0.185	279	  2	lasso	0.1417	4.49e-05	 0.2609	0.79416
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000259433.2.wgt.RDat	CTD-2651B20.4	15	4.56e+07	4.56e+07	0.249	rs17592201	 2.54	rs11637920	-0.009643	-3.47	 0.252	325	325	blup	0.0381	2.57e-02	-0.3782	0.70530
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000259459.1.wgt.RDat	RP11-321G12.1	15	6.37e+07	6.37e+07	0.353	rs11853804	-2.76	rs2414817	 0.050084	 4.12	 0.904	440	 21	enet	0.1725	6.28e-06	-0.3168	0.75139
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000259479.2.wgt.RDat	CTD-2008A1.2	15	4.51e+07	4.52e+07	0.427	rs12440448	-2.35	rs2412949	 0.060905	 4.49	 1.381	305	  5	lasso	0.0818	1.81e-03	 1.6472	0.09951
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000259520.1.wgt.RDat	CTD-2651B20.3	15	4.55e+07	4.56e+07	0.601	rs3743222	-2.25	rs1719250	 0.362147	-6.37	 0.265	335	 42	enet	0.4490	3.28e-15	-0.2422	0.80864
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000259531.2.wgt.RDat	RP11-295H24.3	15	4.97e+07	4.97e+07	0.418	rs662968	 2.10	rs17400706	 0.127803	 4.68	 0.852	334	334	blup	0.1560	1.82e-05	 1.3681	0.17129
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000259562.2.wgt.RDat	RP11-762H8.2	15	7.86e+07	7.86e+07	0.447	rs2011323	-2.65	rs7173851	 0.295974	-5.61	 0.237	399	  9	enet	0.2513	3.08e-08	-0.1880	0.85089
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000259683.1.wgt.RDat	RP11-182J1.14	15	8.49e+07	8.50e+07	0.170	rs4375628	-3.00	rs4842947	 0.041970	-4.15	 0.589	284	  3	lasso	0.0515	1.14e-02	-0.5388	0.59001
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000259715.1.wgt.RDat	CTD-3110H11.1	15	5.07e+07	5.07e+07	0.628	rs7166047	 3.12	rs2414049	 0.422367	 6.89	 0.318	414	 49	enet	0.4353	1.18e-14	-0.0267	0.97867
Vagina	./GTEx_v7/Vagina/Vagina.ENSG00000259726.1.wgt.RDat	CSPG4P11	15	8.49e+07	8.49e+07	0.356	rs4375628	-3.00	rs890309	 0.009695	-3.69	-0.795	253	 25	enet	0.1166	2.14e-04	 1.8341	0.06663
