PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000005801.12.wgt.RDat	ZNF195	11	3.36e+06	3.40e+06	0.1980	rs11026080	 2.93	rs6578339	 9.92e-02	 -5.91	 0.475	412	  2	lasso	 0.125793	6.78e-09	-0.72076	0.471059
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000006118.10.wgt.RDat	TMEM132A	11	6.07e+07	6.07e+07	0.1579	rs6591629	-2.55	rs7946859	 6.13e-02	  4.87	 0.543	408	 23	enet	 0.065831	2.86e-05	 1.29740	0.194493
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000007372.16.wgt.RDat	PAX6	11	3.18e+07	3.18e+07	0.1631	rs2863231	 2.56	rs3026390	 5.13e-02	  4.33	 0.212	382	  4	lasso	 0.049584	2.61e-04	-0.20119	0.840547
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000020922.8.wgt.RDat	MRE11A	11	9.42e+07	9.42e+07	0.5747	rs13447749	 3.07	rs535801	 5.51e-01	 11.62	 0.381	439	  7	lasso	 0.558645	2.87e-45	 0.24852	0.803733
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000021762.15.wgt.RDat	OSBPL5	11	3.11e+06	3.19e+06	0.3728	rs11026080	 2.93	rs734458	 1.46e-01	 -6.21	 1.003	445	  8	lasso	 0.212406	1.66e-14	-0.99592	0.319288
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000023191.12.wgt.RDat	RNH1	11	4.95e+05	5.07e+05	0.2641	rs1599726	-2.74	rs12806062	 1.59e-01	 -6.33	-1.008	418	  5	lasso	 0.165605	2.07e-11	 1.15498	0.248097
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000043039.5.wgt.RDat	BARX2	11	1.29e+08	1.29e+08	0.2085	rs7123712	-2.80	rs11221717	 3.35e-02	 -4.63	-1.897	491	  7	lasso	 0.035122	1.88e-03	 1.48033	0.138784
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000049449.4.wgt.RDat	RCN1	11	3.18e+07	3.21e+07	0.1567	rs2863231	 2.56	rs477838	 6.77e-02	 -5.41	-0.497	382	  4	lasso	 0.100546	2.38e-07	 0.15740	0.874930
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000050165.13.wgt.RDat	DKK3	11	1.20e+07	1.20e+07	0.1619	rs11022104	 3.32	rs10765918	 4.55e-02	 -4.77	 1.005	773	 16	enet	 0.099085	2.92e-07	-1.04744	0.294898
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000051009.6.wgt.RDat	FAM160A2	11	6.23e+06	6.26e+06	0.1850	rs10838688	 3.01	rs9659	 1.41e-01	  6.19	-1.305	614	 11	enet	 0.157904	6.47e-11	-0.91686	0.359217
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000054967.8.wgt.RDat	RELT	11	7.31e+07	7.31e+07	0.0677	rs1791926	 2.71	rs17851510	 3.72e-02	  4.36	-1.631	308	  8	enet	 0.034414	2.07e-03	-1.11079	0.266658
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000064201.11.wgt.RDat	TSPAN32	11	2.32e+06	2.34e+06	0.2208	rs10831677	 3.24	rs10831733	 1.02e-01	 -5.82	 0.957	480	 21	enet	 0.089359	1.13e-06	-2.07019	0.038434
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000070047.7.wgt.RDat	PHRF1	11	5.76e+05	6.12e+05	0.1463	rs1599726	-2.74	rs11246199	-3.98e-03	 -3.27	 2.327	450	450	blup	 0.019846	1.55e-02	-0.47503	0.634763
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000070081.11.wgt.RDat	NUCB2	11	1.72e+07	1.74e+07	0.1641	rs11024342	 2.75	rs214082	 7.03e-02	  5.39	 0.084	539	  5	lasso	 0.090429	9.73e-07	 0.28420	0.776254
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000071203.5.wgt.RDat	MS4A12	11	6.03e+07	6.03e+07	0.3639	rs12292356	 3.09	rs8181503	 2.61e-01	  8.37	-0.220	498	  7	lasso	 0.306220	2.83e-21	 0.51129	0.609149
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000072518.16.wgt.RDat	MARK2	11	6.36e+07	6.37e+07	0.1004	rs562661	 2.61	rs3802941	 4.34e-03	  3.16	-0.943	323	323	blup	 0.006606	1.07e-01	-1.76202	0.078066
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000073921.13.wgt.RDat	PICALM	11	8.57e+07	8.58e+07	0.1094	rs642949	-3.26	rs597672	 6.52e-02	  5.05	-0.888	487	  3	lasso	 0.062830	4.30e-05	-1.45841	0.144728
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000074201.4.wgt.RDat	CLNS1A	11	7.72e+07	7.73e+07	0.1213	rs621456	 2.94	rs2186564	 8.43e-02	  5.28	-1.698	363	  7	lasso	 0.092991	6.82e-07	-1.40429	0.160234
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000074319.8.wgt.RDat	TSG101	11	1.85e+07	1.85e+07	0.1650	rs34511122	-2.69	rs6486434	 6.22e-02	 -4.55	 0.493	445	  4	lasso	 0.029217	4.22e-03	-0.48603	0.626944
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000076043.5.wgt.RDat	REXO2	11	1.14e+08	1.14e+08	0.1213	rs12225903	-2.88	rs560174	 3.79e-02	  4.39	 0.501	579	579	blup	 0.024077	8.59e-03	 0.47641	0.633784
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000077616.6.wgt.RDat	NAALAD2	11	8.99e+07	8.99e+07	0.1379	rs562085	-2.75	rs577325	 1.70e-02	 -4.22	-1.781	260	 15	enet	 0.070797	1.45e-05	 1.07006	0.284591
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000080854.10.wgt.RDat	IGSF9B	11	1.34e+08	1.34e+08	0.1574	rs7928003	-2.61	rs558709	 1.12e-01	  5.35	-0.600	538	  3	lasso	 0.089954	1.04e-06	-0.68116	0.495772
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000084207.11.wgt.RDat	GSTP1	11	6.74e+07	6.74e+07	0.1130	rs11227871	 2.19	rs11227805	 3.94e-02	  4.60	 1.189	259	  6	lasso	 0.082478	2.92e-06	 1.47784	0.139450
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000084234.12.wgt.RDat	APLP2	11	1.30e+08	1.30e+08	0.1829	rs1552330	-4.61	rs4937510	 2.27e-02	 -3.96	-3.035	486	  4	lasso	 0.016140	2.62e-02	 2.57140	0.010129
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000085063.10.wgt.RDat	CD59	11	3.37e+07	3.38e+07	0.2127	rs1009449	 3.14	rs831630	 3.03e-02	 -4.63	 0.220	446	  5	lasso	 0.048128	3.19e-04	 0.23150	0.816928
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000085733.11.wgt.RDat	CTTN	11	7.02e+07	7.03e+07	0.1125	rs10899446	-3.45	rs7113595	 2.66e-02	  4.41	 1.582	423	  2	lasso	 0.036616	1.53e-03	 1.14839	0.250806
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000085741.8.wgt.RDat	WNT11	11	7.59e+07	7.59e+07	0.1376	rs10160346	 3.29	rs6592616	 5.63e-03	  3.35	 0.663	450	 32	enet	 0.029675	3.96e-03	 2.29417	0.021781
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000086205.12.wgt.RDat	FOLH1	11	4.92e+07	4.92e+07	0.1254	rs10839238	 1.69	rs10742932	 2.57e-02	  4.39	 0.971	168	  7	enet	 0.081002	3.57e-06	 0.77881	0.436093
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000087365.10.wgt.RDat	SF3B2	11	6.58e+07	6.58e+07	0.1776	rs531784	-2.83	rs547404	 1.44e-01	 -6.39	 1.027	358	  1	lasso	 0.147972	2.77e-10	-1.02700	0.304420
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000087884.10.wgt.RDat	AAMDC	11	7.75e+07	7.76e+07	0.0831	rs621456	 2.94	rs2186564	 2.12e-02	 -3.83	-1.698	353	353	blup	 0.041470	7.89e-04	 1.12786	0.259381
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000095110.3.wgt.RDat	NXPE1	11	1.14e+08	1.14e+08	0.2707	rs12225903	-2.88	rs661946	 1.62e-01	 -6.82	 0.434	574	  5	lasso	 0.146992	3.20e-10	-0.41899	0.675226
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000095139.9.wgt.RDat	ARCN1	11	1.18e+08	1.18e+08	0.1372	rs10790241	 2.44	rs3741325	 3.59e-02	 -3.99	-0.179	440	440	blup	 0.032318	2.76e-03	-0.43158	0.666047
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000109927.5.wgt.RDat	TECTA	11	1.21e+08	1.21e+08	0.1775	rs11821379	 2.86	rs11218139	 1.36e-02	  4.38	-0.921	588	588	blup	 0.055072	1.24e-04	-1.96765	0.049108
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000109929.5.wgt.RDat	SC5D	11	1.21e+08	1.21e+08	0.2315	rs11821379	 2.86	rs2115923	 5.66e-03	  3.76	-1.260	527	  6	lasso	 0.002966	1.90e-01	-0.48843	0.625249
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000110002.11.wgt.RDat	VWA5A	11	1.24e+08	1.24e+08	0.1036	rs677501	-3.04	rs1939861	 8.51e-02	 -4.73	 0.190	602	  6	lasso	 0.047563	3.44e-04	-0.13828	0.890016
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000110025.8.wgt.RDat	SNX15	11	6.48e+07	6.48e+07	0.0770	rs674485	-2.75	rs502333	 4.57e-02	 -4.92	 1.633	335	  3	lasso	 0.055639	1.15e-04	-1.61836	0.105585
Colon_Transverse	./GTEx_v7/Colon_Transverse/Colon_Transverse.ENSG00000110042.3.wgt.RDat	DTX4	11	5.89e+07	5.90e+07	0.2294	rs12791616	-2.44	rs12284698	 9.40e-02	  6.05	-0.370	335	  7	enet	 0.101456	2.10e-07	-0.54228	0.587629
