PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000052749.9.wgt.RDat	RRP12	10	9.91e+07	9.92e+07	0.1092	rs7894232	 3.37	rs7895695	 0.042378	  4.21	 0.539	487	  2	lasso	0.032120	3.33e-03	 0.76083	0.44676
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000057608.12.wgt.RDat	GDI2	10	5.81e+06	5.88e+06	0.2117	rs871747	 2.88	rs3793707	 0.071247	 -4.58	-0.905	701	  6	lasso	0.048372	3.91e-04	 0.68543	0.49307
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000059573.4.wgt.RDat	ALDH18A1	10	9.74e+07	9.74e+07	0.0853	rs1536555	 2.81	rs540746	-0.003564	  3.33	-1.796	511	511	blup	0.023905	9.94e-03	-2.05774	0.03962
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000075407.13.wgt.RDat	ZNF37A	10	3.84e+07	3.84e+07	0.2269	rs734512	 2.46	rs2505194	 0.183345	 -6.77	 0.960	238	  4	lasso	0.181926	4.52e-12	-1.03708	0.29970
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000075826.12.wgt.RDat	SEC31B	10	1.02e+08	1.02e+08	0.3307	rs11597005	 2.30	rs2273695	 0.306374	 -8.57	-0.844	431	  5	lasso	0.288619	2.88e-19	 0.81728	0.41377
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000077147.10.wgt.RDat	TM9SF3	10	9.83e+07	9.83e+07	0.1682	rs519467	-2.99	rs12779720	 0.085686	 -4.92	-0.945	472	  4	lasso	0.074380	1.28e-05	 0.88704	0.37506
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000077420.11.wgt.RDat	APBB1IP	10	2.67e+07	2.69e+07	0.3590	rs11015156	 2.88	rs3006835	 0.198089	  7.61	 0.645	440	 36	enet	0.233818	1.88e-15	 0.19589	0.84469
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000079332.10.wgt.RDat	SAR1A	10	7.19e+07	7.19e+07	0.3111	rs881823	-3.04	rs15801	 0.146195	  6.24	-1.762	706	 15	enet	0.152177	3.21e-10	-1.39009	0.16450
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000095485.12.wgt.RDat	CWF19L1	10	1.02e+08	1.02e+08	0.4680	rs11597005	 2.30	rs12784396	 0.363777	  9.35	 0.304	401	 25	enet	0.378966	3.17e-26	 0.74803	0.45444
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000095585.12.wgt.RDat	BLNK	10	9.80e+07	9.80e+07	0.1096	rs519467	-2.99	rs2146391	 0.000361	  3.61	-0.316	477	477	blup	0.024155	9.61e-03	-0.79853	0.42456
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000095739.7.wgt.RDat	BAMBI	10	2.90e+07	2.90e+07	0.1725	rs2807729	-2.98	rs624032	 0.075376	  5.35	-2.390	612	  2	lasso	0.078754	7.16e-06	-1.89686	0.05785
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000095777.10.wgt.RDat	MYO3A	10	2.62e+07	2.65e+07	0.1199	rs16926345	 2.80	rs11014914	 0.030465	  4.38	-1.511	528	528	blup	0.042945	7.98e-04	-1.50403	0.13257
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000095787.17.wgt.RDat	WAC	10	2.88e+07	2.89e+07	0.1146	rs2807729	-2.98	rs12253071	-0.003196	 -3.77	-0.404	584	 23	enet	0.000697	2.82e-01	 0.80036	0.42350
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000099251.10.wgt.RDat	HSD17B7P2	10	3.86e+07	3.87e+07	0.1336	rs17587699	-2.17	rs2505244	 0.066745	 -4.75	 0.240	138	 19	enet	0.096846	6.42e-07	 0.59703	0.55049
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000099282.5.wgt.RDat	TSPAN15	10	7.12e+07	7.13e+07	0.3257	rs10998997	-3.00	rs972570	 0.106771	  5.45	 0.716	723	723	blup	0.058204	1.08e-04	 0.72013	0.47144
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000099290.11.wgt.RDat	FAM21A	10	5.18e+07	5.19e+07	0.7627	rs4935597	-3.01	rs2338050	 0.486994	-10.73	 1.727	262	 16	enet	0.522166	1.30e-39	-2.10871	0.03497
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000107443.11.wgt.RDat	CCNJ	10	9.78e+07	9.78e+07	0.1490	rs12359410	 2.76	rs1324253	-0.001927	  3.97	 2.311	501	501	blup	0.042722	8.22e-04	 2.10001	0.03573
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000107537.9.wgt.RDat	PHYH	10	1.33e+07	1.33e+07	0.1631	rs11258624	-2.96	rs11133	 0.081372	  5.70	-0.277	698	  3	lasso	0.112002	8.31e-08	 0.01459	0.98836
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000107554.11.wgt.RDat	DNMBP	10	1.02e+08	1.02e+08	0.0938	rs11597005	 2.30	rs11190346	 0.074169	  4.56	-0.370	436	  5	lasso	0.060567	7.89e-05	-0.28492	0.77570
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000107614.17.wgt.RDat	TRDMT1	10	1.72e+07	1.72e+07	0.1501	rs4525114	-2.65	rs10795459	 0.123955	  5.62	-0.630	654	  4	lasso	0.099072	4.76e-07	-0.92419	0.35539
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000107679.10.wgt.RDat	PLEKHA1	10	1.24e+08	1.24e+08	0.1184	rs2280141	 3.17	rs7904674	 0.014019	  4.28	-0.580	618	  5	lasso	0.056210	1.40e-04	 0.25171	0.80127
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000107854.5.wgt.RDat	TNKS2	10	9.36e+07	9.36e+07	0.3199	rs12241256	 3.12	rs2066275	 0.148466	 -6.79	-2.423	305	  3	lasso	0.246565	2.57e-16	 1.75853	0.07866
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000107890.12.wgt.RDat	ANKRD26	10	2.73e+07	2.74e+07	0.1604	rs17748862	-2.28	rs882475	 0.006868	 -3.69	-0.008	434	434	blup	0.046277	5.15e-04	-1.44192	0.14933
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000107937.14.wgt.RDat	GTPBP4	10	1.03e+06	1.07e+06	0.1395	rs12775292	-2.72	rs7090678	 0.011951	 -3.63	 1.457	502	502	blup	0.005769	1.26e-01	 0.19626	0.84441
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000107959.11.wgt.RDat	PITRM1	10	3.18e+06	3.22e+06	0.2506	rs7904324	 3.00	rs2306311	 0.004943	  3.92	-0.817	733	 18	enet	0.030073	4.36e-03	-0.13518	0.89247
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000108064.6.wgt.RDat	TFAM	10	6.01e+07	6.02e+07	0.2118	rs2221296	 2.71	rs10826182	 0.059815	 -4.71	 0.686	437	  4	lasso	0.077496	8.46e-06	-0.30931	0.75709
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000108187.11.wgt.RDat	PBLD	10	7.00e+07	7.01e+07	0.1610	rs2664444	-2.38	rs736535	 0.132740	  6.06	 0.556	382	 15	enet	0.121582	2.25e-08	 0.42144	0.67344
Stomach	./GTEx_v7/Stomach/Stomach.ENSG00000119943.6.wgt.RDat	PYROXD2	10	1.00e+08	1.00e+08	0.3863	rs12221255	 2.27	rs17109597	 0.233017	  8.10	-0.425	494	  6	lasso	0.274943	2.74e-18	-0.57851	0.56292
