PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Brain_Putamen_basal_ganglia	./GTEx_v7/Brain_Putamen_basal_ganglia/Brain_Putamen_basal_ganglia.ENSG00000005801.12.wgt.RDat	ZNF195	11	3.36e+06	3.40e+06	0.460	rs11026080	 2.93	rs11026708	 0.149112	-4.94	 0.336	412	  4	lasso	0.16165	7.96e-06	-1.22348	0.221150
Brain_Putamen_basal_ganglia	./GTEx_v7/Brain_Putamen_basal_ganglia/Brain_Putamen_basal_ganglia.ENSG00000006071.7.wgt.RDat	ABCC8	11	1.74e+07	1.75e+07	0.435	rs11024342	 2.75	rs4148622	 0.087714	-4.55	 1.272	510	 38	enet	0.10797	2.69e-04	-1.66517	0.095879
Brain_Putamen_basal_ganglia	./GTEx_v7/Brain_Putamen_basal_ganglia/Brain_Putamen_basal_ganglia.ENSG00000014138.4.wgt.RDat	POLA2	11	6.50e+07	6.51e+07	0.308	rs674485	-2.75	rs677740	 0.135870	 4.11	 1.094	333	  5	lasso	0.08681	1.04e-03	 1.10979	0.267090
Brain_Putamen_basal_ganglia	./GTEx_v7/Brain_Putamen_basal_ganglia/Brain_Putamen_basal_ganglia.ENSG00000020922.8.wgt.RDat	MRE11A	11	9.42e+07	9.42e+07	0.436	rs13447749	 3.07	rs535801	 0.319730	 6.29	 0.381	439	  6	lasso	0.34580	8.63e-12	 0.50645	0.612543
Brain_Putamen_basal_ganglia	./GTEx_v7/Brain_Putamen_basal_ganglia/Brain_Putamen_basal_ganglia.ENSG00000023191.12.wgt.RDat	RNH1	11	4.95e+05	5.07e+05	0.382	rs1599726	-2.74	rs7930593	 0.067231	-4.04	-1.391	417	417	blup	0.15920	9.39e-06	 0.79581	0.426143
Brain_Putamen_basal_ganglia	./GTEx_v7/Brain_Putamen_basal_ganglia/Brain_Putamen_basal_ganglia.ENSG00000054938.11.wgt.RDat	CHRDL2	11	7.44e+07	7.44e+07	0.304	rs658623	 3.08	rs4944936	 0.181813	 5.19	-0.058	463	 17	enet	0.17452	3.34e-06	-0.39552	0.692460
Brain_Putamen_basal_ganglia	./GTEx_v7/Brain_Putamen_basal_ganglia/Brain_Putamen_basal_ganglia.ENSG00000060749.10.wgt.RDat	QSER1	11	3.29e+07	3.30e+07	0.163	rs10767973	-2.36	rs197697	-0.007600	-3.52	-1.891	327	327	blup	0.02638	4.93e-02	 1.79167	0.073187
Brain_Putamen_basal_ganglia	./GTEx_v7/Brain_Putamen_basal_ganglia/Brain_Putamen_basal_ganglia.ENSG00000069696.6.wgt.RDat	DRD4	11	6.37e+05	6.41e+05	0.277	rs1599726	-2.74	rs12802200	 0.014125	-3.74	 0.220	470	470	blup	0.03722	2.44e-02	-0.21953	0.826234
Brain_Putamen_basal_ganglia	./GTEx_v7/Brain_Putamen_basal_ganglia/Brain_Putamen_basal_ganglia.ENSG00000077616.6.wgt.RDat	NAALAD2	11	8.99e+07	8.99e+07	0.378	rs562085	-2.75	rs2155056	 0.157569	 5.01	 0.713	260	260	blup	0.23105	6.40e-08	 0.95302	0.340578
Brain_Putamen_basal_ganglia	./GTEx_v7/Brain_Putamen_basal_ganglia/Brain_Putamen_basal_ganglia.ENSG00000084207.11.wgt.RDat	GSTP1	11	6.74e+07	6.74e+07	0.202	rs11227871	 2.19	rs7941395	 0.074901	-4.32	-1.159	259	 19	enet	0.07186	2.69e-03	 0.61512	0.538475
