PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000001617.7.wgt.RDat	SEMA3F	3	5.02e+07	5.02e+07	0.0576	rs34762184	-1.766	rs7615206	 0.018004	 -4.10	 0.6110	353	353	blup	 0.034195	1.30e-03	 0.203717	8.39e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000004534.10.wgt.RDat	RBM6	3	5.00e+07	5.01e+07	0.4624	rs17606778	 1.635	rs2013208	 0.359014	 10.26	-0.2530	340	 48	enet	 0.386024	1.51e-30	-0.283513	7.77e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000010282.10.wgt.RDat	HHATL	3	4.27e+07	4.27e+07	0.1690	rs7628932	-2.470	rs17074778	 0.026291	 -4.22	-1.8970	467	  7	lasso	 0.014371	2.71e-02	 1.995870	4.59e-02
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000010322.11.wgt.RDat	NISCH	3	5.25e+07	5.25e+07	0.0762	rs4605534	 2.160	rs758801	-0.001730	  3.83	 0.7400	365	365	blup	-0.000365	3.43e-01	 1.066932	2.86e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000011376.5.wgt.RDat	LARS2	3	4.54e+07	4.56e+07	0.3353	rs952621	 3.003	rs12638088	 0.240063	 -8.22	 0.7350	512	  9	lasso	 0.225064	7.80e-17	-0.818937	4.13e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000016391.6.wgt.RDat	CHDH	3	5.38e+07	5.39e+07	0.3028	rs1380608	-2.526	rs3821867	 0.013984	  4.63	-0.2830	506	506	blup	 0.090957	2.50e-07	-0.878048	3.80e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000018408.10.wgt.RDat	WWTR1	3	1.49e+08	1.49e+08	0.1497	rs7632041	 3.101	rs4681542	 0.073010	  5.20	-0.6320	481	 11	enet	 0.059429	2.95e-05	-0.410033	6.82e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000033867.12.wgt.RDat	SLC4A7	3	2.74e+07	2.75e+07	0.0863	rs9849464	-2.339	rs7640957	 0.004704	 -3.58	 1.0060	402	402	blup	 0.032961	1.57e-03	-0.137261	8.91e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000036054.8.wgt.RDat	TBC1D23	3	1.00e+08	1.00e+08	0.3283	rs3850726	 2.827	rs7637157	 0.240447	 -8.47	-1.9070	358	  6	lasso	 0.232041	2.28e-17	 1.871196	6.13e-02
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000041802.6.wgt.RDat	LSG1	3	1.94e+08	1.94e+08	0.6178	rs7612496	-2.864	rs3821402	 0.418995	 10.68	-0.6825	536	  9	lasso	 0.426647	1.44e-34	-0.866708	3.86e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000055955.11.wgt.RDat	ITIH4	3	5.28e+07	5.29e+07	0.2577	rs2255107	 2.178	rs1573815	 0.173343	  7.19	 1.5900	389	  5	lasso	 0.170606	8.24e-13	 1.487607	1.37e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000058063.11.wgt.RDat	ATP11B	3	1.83e+08	1.83e+08	0.1644	rs9882050	 2.262	rs675071	 0.052644	 -4.58	-1.3830	360	360	blup	 0.042520	3.73e-04	 0.192647	8.47e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000065518.7.wgt.RDat	NDUFB4	3	1.20e+08	1.20e+08	0.1267	rs594724	-2.520	rs804979	 0.039351	 -4.38	-1.0550	382	 17	enet	 0.031108	2.08e-03	 0.761861	4.46e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000068885.10.wgt.RDat	IFT80	3	1.60e+08	1.60e+08	0.1205	rs4680592	-3.819	rs17826257	 0.064806	  5.05	-0.2180	375	  4	lasso	 0.054036	6.64e-05	-0.340598	7.33e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000070087.9.wgt.RDat	PFN2	3	1.50e+08	1.50e+08	0.3083	rs4305439	 3.672	rs10513361	 0.010796	  3.78	-0.9160	416	416	blup	 0.079616	1.41e-06	-1.101854	2.71e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000070476.10.wgt.RDat	ZXDC	3	1.26e+08	1.26e+08	0.2959	rs2305228	 3.010	rs813556	 0.185266	 -7.33	 0.7750	534	  5	lasso	 0.163677	2.57e-12	-0.780453	4.35e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000073282.8.wgt.RDat	TP63	3	1.89e+08	1.90e+08	0.1799	rs9834801	 2.952	rs4600802	 0.000397	 -3.70	 1.4830	565	565	blup	 0.027992	3.33e-03	-1.502728	1.33e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000073803.9.wgt.RDat	MAP3K13	3	1.85e+08	1.85e+08	0.1792	rs9857968	 2.654	rs497680	 0.005860	 -3.52	 0.2780	341	 16	enet	 0.020168	1.10e-02	-1.361798	1.73e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000073849.10.wgt.RDat	ST6GAL1	3	1.87e+08	1.87e+08	0.2067	rs698083	 3.396	rs10937275	 0.061642	 -4.69	-0.6590	582	 35	enet	 0.077069	2.07e-06	 0.063898	9.49e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000075785.8.wgt.RDat	RAB7A	3	1.28e+08	1.29e+08	0.1510	rs1680777	-4.166	rs35439439	 0.053134	 -4.98	 1.6080	346	  5	lasso	 0.054707	6.00e-05	-1.153562	2.49e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000075975.11.wgt.RDat	MKRN2	3	1.26e+07	1.26e+07	0.3745	rs13077495	-2.706	rs6792773	 0.177926	  7.41	 1.6830	469	 32	enet	 0.275629	8.10e-21	 1.278970	2.01e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000076201.10.wgt.RDat	PTPN23	3	4.74e+07	4.75e+07	0.0535	rs1138518	 2.132	rs807931	 0.048243	  4.55	 1.3260	146	146	blup	 0.037112	8.40e-04	 1.541343	1.23e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000077097.9.wgt.RDat	TOP2B	3	2.56e+07	2.57e+07	0.1277	rs11717239	 2.637	rs7620852	 0.007046	  3.80	-0.2420	474	474	blup	 0.010842	4.76e-02	-0.268826	7.88e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000078070.7.wgt.RDat	MCCC1	3	1.83e+08	1.83e+08	0.2711	rs9882050	 2.262	rs10513790	 0.106837	 -5.90	 1.2440	409	409	blup	 0.100078	6.17e-08	-0.667813	5.04e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000079257.3.wgt.RDat	LXN	3	1.58e+08	1.58e+08	0.1627	rs340298	 2.440	rs891464	 0.108386	 -6.42	-0.3620	393	  6	lasso	 0.117861	3.91e-09	 0.444955	6.56e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000083937.4.wgt.RDat	CHMP2B	3	8.73e+07	8.73e+07	0.0775	rs6793602	-2.984	rs6789301	 0.063041	  5.05	 0.4530	339	  3	lasso	 0.056497	4.59e-05	 0.418244	6.76e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000088538.12.wgt.RDat	DOCK3	3	5.07e+07	5.14e+07	0.2487	rs34762184	-1.766	rs388483	 0.048026	 -4.72	 0.6070	316	  5	lasso	 0.058780	3.26e-05	-0.467603	6.40e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000088543.10.wgt.RDat	C3orf18	3	5.06e+07	5.06e+07	0.0929	rs34762184	-1.766	rs375544	 0.094406	  5.89	-0.0410	319	319	blup	 0.096965	9.96e-08	-0.328317	7.43e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000090530.5.wgt.RDat	LEPREL1	3	1.90e+08	1.90e+08	0.3626	rs16865609	 3.460	rs9821880	 0.019769	 -5.38	-2.5840	565	 12	lasso	 0.146541	4.15e-11	 2.568201	1.02e-02
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000093183.9.wgt.RDat	SEC22C	3	4.26e+07	4.26e+07	0.1540	rs7628932	-2.470	rs339656	 0.063629	 -4.46	 1.5460	474	474	blup	 0.038371	6.95e-04	-1.083409	2.79e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000113790.6.wgt.RDat	EHHADH	3	1.85e+08	1.85e+08	0.1170	rs9857968	 2.654	rs6795830	 0.041120	 -4.94	-0.3510	341	341	blup	 0.085544	5.71e-07	-0.776909	4.37e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000113805.8.wgt.RDat	CNTN3	3	7.43e+07	7.46e+07	0.4641	rs1374870	 2.830	rs9861122	 0.323241	 -9.98	-1.0530	379	379	blup	 0.339649	2.88e-26	 1.301945	1.93e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000113812.9.wgt.RDat	ACTR8	3	5.39e+07	5.39e+07	0.2189	rs1380608	-2.526	rs3733079	 0.107513	 -5.73	 0.4010	507	 16	enet	 0.129861	5.92e-10	-0.802230	4.22e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000113851.9.wgt.RDat	CRBN	3	3.19e+06	3.22e+06	0.2083	rs12494869	-3.016	rs711613	-0.003654	  4.21	-0.6620	823	  3	lasso	 0.003802	1.55e-01	-0.532120	5.95e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000113971.14.wgt.RDat	NPHP3	3	1.32e+08	1.32e+08	0.5550	rs12493846	-3.087	rs11718115	 0.306530	 -9.45	-0.6250	402	 17	enet	 0.396199	1.58e-31	 0.786802	4.31e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000114054.9.wgt.RDat	PCCB	3	1.36e+08	1.36e+08	0.0755	rs9871437	 2.221	rs838199	 0.051647	 -4.52	 0.4340	282	  3	lasso	 0.059457	2.94e-05	-0.316501	7.52e-01
Heart_Left_Ventricle	./GTEx_v7/Heart_Left_Ventricle/Heart_Left_Ventricle.ENSG00000114107.4.wgt.RDat	CEP70	3	1.38e+08	1.38e+08	0.1553	rs17204145	-1.723	rs609797	 0.081419	  5.55	-1.4440	276	  3	lasso	 0.065800	1.13e-05	-1.449711	1.47e-01
