PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Lung	./GTEx_v7/Lung/Lung.ENSG00000002933.3.wgt.RDat	TMEM176A	7	1.50e+08	1.51e+08	0.4427	rs13232989	 2.68	rs714885	 0.072258	 -6.91	-1.048	535	 48	enet	 0.17144	1.79e-17	 0.3251	0.745099
Lung	./GTEx_v7/Lung/Lung.ENSG00000003147.13.wgt.RDat	ICA1	7	8.15e+06	8.30e+06	0.1430	rs3757524	-3.11	rs3807807	 0.108668	  6.80	 0.699	727	  1	lasso	 0.09475	4.75e-10	 0.6990	0.484552
Lung	./GTEx_v7/Lung/Lung.ENSG00000004864.9.wgt.RDat	SLC25A13	7	9.57e+07	9.60e+07	0.0659	rs11760565	 2.33	rs12216562	 0.024446	  5.03	 1.202	424	424	blup	 0.03770	7.90e-05	 1.3111	0.189830
Lung	./GTEx_v7/Lung/Lung.ENSG00000005020.8.wgt.RDat	SKAP2	7	2.67e+07	2.70e+07	0.0733	rs1541359	-3.26	rs1024453	 0.050083	  4.70	-0.037	501	  2	lasso	 0.03121	3.06e-04	-0.1664	0.867810
Lung	./GTEx_v7/Lung/Lung.ENSG00000005421.4.wgt.RDat	PON1	7	9.49e+07	9.50e+07	0.0887	rs6946850	 3.41	rs43054	 0.052970	 -5.33	-0.321	442	  7	lasso	 0.05898	9.30e-07	 0.0479	0.961785
Lung	./GTEx_v7/Lung/Lung.ENSG00000005981.8.wgt.RDat	ASB4	7	9.51e+07	9.52e+07	0.1807	rs6946850	 3.41	rs13226149	 0.120146	  6.83	 0.127	476	476	blup	 0.11594	4.81e-12	 0.3095	0.756972
Lung	./GTEx_v7/Lung/Lung.ENSG00000006453.9.wgt.RDat	BAIAP2L1	7	9.79e+07	9.80e+07	0.0740	rs13308560	-2.87	rs3801264	 0.055900	 -4.99	 0.795	329	 16	enet	 0.05965	8.09e-07	-0.8096	0.418182
Lung	./GTEx_v7/Lung/Lung.ENSG00000006530.11.wgt.RDat	AGK	7	1.41e+08	1.41e+08	0.1410	rs17161914	-3.70	rs11773340	 0.033108	  4.88	-0.106	444	444	blup	 0.08240	6.66e-09	 1.0302	0.302932
Lung	./GTEx_v7/Lung/Lung.ENSG00000006625.13.wgt.RDat	GGCT	7	3.05e+07	3.05e+07	0.1166	rs1107353	 3.18	rs2075820	 0.012767	  4.50	-0.411	456	  7	lasso	 0.01562	8.29e-03	 0.1719	0.863542
Lung	./GTEx_v7/Lung/Lung.ENSG00000006652.9.wgt.RDat	IFRD1	7	1.12e+08	1.12e+08	0.2030	rs4425678	-2.75	rs6967593	 0.146593	 -7.56	 0.009	402	  3	lasso	 0.14498	7.59e-15	-0.3414	0.732789
Lung	./GTEx_v7/Lung/Lung.ENSG00000006715.11.wgt.RDat	VPS41	7	3.88e+07	3.90e+07	0.3269	rs17680524	 2.13	rs10486678	 0.107248	 -6.78	 0.608	538	538	blup	 0.11664	4.12e-12	-0.8758	0.381155
Lung	./GTEx_v7/Lung/Lung.ENSG00000009950.11.wgt.RDat	MLXIPL	7	7.30e+07	7.30e+07	0.2261	rs13239907	 2.26	rs17145750	 0.106047	  7.02	-1.403	251	 15	enet	 0.15075	2.06e-15	-1.1519	0.249349
Lung	./GTEx_v7/Lung/Lung.ENSG00000010270.9.wgt.RDat	STARD3NL	7	3.82e+07	3.83e+07	0.2039	rs6972549	 3.46	rs11771853	 0.131746	 -7.40	-0.195	631	  2	lasso	 0.12713	4.09e-13	 0.2409	0.809610
Lung	./GTEx_v7/Lung/Lung.ENSG00000015676.13.wgt.RDat	NUDCD3	7	4.44e+07	4.45e+07	0.1472	rs10234070	-2.76	rs7799558	 0.202402	  8.98	-1.685	351	  5	lasso	 0.19489	7.17e-20	-1.7826	0.074659
Lung	./GTEx_v7/Lung/Lung.ENSG00000033050.3.wgt.RDat	ABCF2	7	1.51e+08	1.51e+08	0.1999	rs2240628	 3.17	rs2487157	 0.111457	  6.78	-0.470	556	 26	enet	 0.10027	1.45e-10	-0.8041	0.421358
Lung	./GTEx_v7/Lung/Lung.ENSG00000033100.10.wgt.RDat	CHPF2	7	1.51e+08	1.51e+08	0.1674	rs2240628	 3.17	rs2429248	 0.001364	 -4.30	-0.531	552	  8	lasso	 0.01313	1.42e-02	-0.8093	0.418335
Lung	./GTEx_v7/Lung/Lung.ENSG00000050327.10.wgt.RDat	ARHGEF5	7	1.44e+08	1.44e+08	0.1291	rs1635357	 2.75	rs1635085	 0.013528	 -4.25	-0.662	339	 20	enet	 0.07043	8.39e-08	 1.4178	0.156255
