PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000037474.10.wgt.RDat	NSUN2	5	6.60e+06	6.63e+06	0.657	rs850954	-3.056	rs2288446	 0.57762	 8.35	 0.128	627	  7	lasso	0.56956	9.61e-24	 0.02258	9.82e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000038382.13.wgt.RDat	TRIO	5	1.41e+07	1.45e+07	0.223	rs795542	-3.274	rs30607	 0.19002	 5.05	 1.049	595	  4	lasso	0.15187	5.92e-06	 0.69230	4.89e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000047188.11.wgt.RDat	YTHDC2	5	1.13e+08	1.13e+08	0.221	rs9326879	 2.806	rs11957650	 0.09592	 4.45	-0.373	564	564	blup	0.07823	1.10e-03	-0.17731	8.59e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000066230.6.wgt.RDat	SLC9A3	5	4.75e+05	5.24e+05	0.840	rs4957048	 6.647	rs2278254	 0.10029	 4.98	-0.467	345	 25	enet	0.41029	1.53e-15	 2.63402	8.44e-03
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000072682.14.wgt.RDat	P4HA2	5	1.32e+08	1.32e+08	0.313	rs2243204	 3.218	rs3763112	 0.14117	-4.94	 0.117	411	 12	enet	0.13632	1.83e-05	 0.63977	5.22e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000087206.12.wgt.RDat	UIMC1	5	1.76e+08	1.76e+08	0.205	rs4976666	-2.864	rs402511	 0.00908	 3.01	 1.017	397	397	blup	0.02024	6.46e-02	 0.09640	9.23e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000112852.4.wgt.RDat	PCDHB2	5	1.40e+08	1.40e+08	0.259	rs7700833	-2.125	rs3776102	 0.14912	-4.77	-0.116	434	  7	lasso	0.11858	6.50e-05	-0.00839	9.93e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000112877.6.wgt.RDat	CEP72	5	6.12e+05	6.67e+05	0.256	rs4957048	 6.647	rs12518227	 0.06203	-4.47	 5.212	366	  4	lasso	0.11142	1.08e-04	-6.47303	9.61e-11
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000113119.8.wgt.RDat	TMCO6	5	1.40e+08	1.40e+08	0.315	rs2237076	 2.239	rs3822356	 0.19538	 5.17	-0.429	344	  5	lasso	0.12307	4.73e-05	 0.06193	9.51e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000113296.10.wgt.RDat	THBS4	5	7.93e+07	7.94e+07	0.449	rs16876991	-2.620	rs2434282	 0.15029	 5.51	 0.123	498	  7	lasso	0.21396	5.53e-08	-0.16488	8.69e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000113318.9.wgt.RDat	MSH3	5	8.00e+07	8.02e+07	0.256	NA	    NA	NA	      NA	   NA	    NA	  0	  0	enet	0.01606	8.80e-02	      NA	      NA
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000113360.12.wgt.RDat	DROSHA	5	3.14e+07	3.15e+07	0.426	rs13183199	-3.039	rs4867349	 0.05340	 4.03	 0.554	676	676	blup	0.11985	5.95e-05	-0.27329	7.85e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000113558.14.wgt.RDat	SKP1	5	1.33e+08	1.34e+08	0.201	rs6596137	 3.134	rs254057	 0.03088	 4.09	 1.759	443	  3	lasso	0.04527	1.09e-02	 1.99396	4.62e-02
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000113593.7.wgt.RDat	PPWD1	5	6.49e+07	6.49e+07	0.386	rs16893704	 2.763	rs245560	 0.08347	-4.41	 1.863	418	418	blup	0.09869	2.65e-04	-1.85468	6.36e-02
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000113716.8.wgt.RDat	HMGXB3	5	1.49e+08	1.49e+08	0.365	rs6874642	-3.266	rs4705409	 0.16612	-4.92	 0.586	570	 13	lasso	0.25068	2.98e-09	-0.95020	3.42e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000113734.13.wgt.RDat	BNIP1	5	1.73e+08	1.73e+08	0.380	rs1010482	-3.014	rs5745110	-0.00473	-3.16	-0.377	569	569	blup	0.00595	1.92e-01	 0.64754	5.17e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000120322.2.wgt.RDat	PCDHB8	5	1.41e+08	1.41e+08	0.332	rs7700833	-2.125	rs2910326	 0.14774	-4.64	 0.771	444	  5	lasso	0.11962	6.04e-05	-1.07154	2.84e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000120324.4.wgt.RDat	PCDHB10	5	1.41e+08	1.41e+08	0.445	rs7700833	-2.125	rs6580182	 0.36697	 7.06	-0.474	440	  7	lasso	0.41744	7.36e-16	-0.21103	8.33e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000120725.8.wgt.RDat	SIL1	5	1.38e+08	1.39e+08	0.186	rs10051099	 2.326	rs11749045	 0.06114	 3.98	-0.603	246	246	blup	0.06397	2.97e-03	-0.73234	4.64e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000120733.9.wgt.RDat	KDM3B	5	1.38e+08	1.38e+08	0.248	rs17207555	-2.194	rs217256	-0.00616	-3.98	-0.545	295	295	blup	0.07979	9.90e-04	 0.23282	8.16e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000123219.8.wgt.RDat	CENPK	5	6.48e+07	6.49e+07	0.141	rs16893704	 2.763	rs7708044	 0.04723	 3.86	-0.374	418	418	blup	0.04036	1.54e-02	-0.35666	7.21e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000123643.8.wgt.RDat	SLC36A1	5	1.51e+08	1.51e+08	0.575	rs17660042	-3.166	rs357629	 0.39851	-7.01	 1.126	634	  6	lasso	0.41557	8.93e-16	-0.89911	3.69e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000124279.7.wgt.RDat	FASTKD3	5	7.86e+06	7.87e+06	0.322	rs7704763	 3.313	rs10866584	 0.01165	-3.33	 2.582	600	600	blup	0.01167	1.23e-01	-2.31192	2.08e-02
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000129595.8.wgt.RDat	EPB41L4A	5	1.11e+08	1.12e+08	0.167	rs26540	 2.874	rs821749	 0.07025	 4.34	-0.324	413	 15	enet	0.12709	3.55e-05	-0.60813	5.43e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000129596.4.wgt.RDat	CDO1	5	1.15e+08	1.15e+08	0.333	rs17138712	 3.069	rs154763	 0.00982	 3.26	 2.020	536	536	blup	0.01049	1.34e-01	 2.25381	2.42e-02
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000131437.11.wgt.RDat	KIF3A	5	1.32e+08	1.32e+08	0.249	rs2243204	 3.218	rs3798130	 0.09357	-4.04	-0.119	418	  4	lasso	0.08732	5.86e-04	 0.16823	8.66e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000131711.10.wgt.RDat	MAP1B	5	7.14e+07	7.15e+07	0.264	rs33426	-2.916	rs17375040	 0.01038	 4.14	-1.433	450	  6	lasso	0.03712	1.93e-02	-0.77434	4.39e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000131732.7.wgt.RDat	ZCCHC9	5	8.06e+07	8.06e+07	0.489	rs401758	-2.666	rs4703517	 0.06006	-4.26	 1.654	464	 47	enet	0.05824	4.42e-03	-0.66665	5.05e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000132563.11.wgt.RDat	REEP2	5	1.38e+08	1.38e+08	0.152	rs17207555	-2.194	rs2269947	 0.13490	-4.19	-0.297	294	  5	lasso	0.10120	2.22e-04	 0.32539	7.45e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000132837.10.wgt.RDat	DMGDH	5	7.83e+07	7.85e+07	0.171	rs11741352	-2.963	rs13360983	 0.00742	-4.03	 1.260	423	423	blup	0.03968	1.61e-02	-0.83300	4.05e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000133706.13.wgt.RDat	LARS	5	1.45e+08	1.46e+08	0.249	rs465409	-2.937	rs2895648	 0.20795	 5.67	-0.965	432	432	blup	0.21443	5.33e-08	-0.16762	8.67e-01
Ovary	./GTEx_v7/Ovary/Ovary.ENSG00000138829.6.wgt.RDat	FBN2	5	1.28e+08	1.28e+08	0.236	rs10434741	 3.098	rs4557470	 0.13609	 5.07	 0.257	451	  5	lasso	0.15899	3.52e-06	 0.09201	9.27e-01
