PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000001626.10.wgt.RDat	CFTR	7	1.17e+08	1.17e+08	0.1403	rs10256879	-3.43	rs213977	 9.87e-02	-3.99	 2.392	339	 14	enet	0.1178	1.63e-04	-2.4482	0.01436
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000005075.11.wgt.RDat	POLR2J	7	1.02e+08	1.02e+08	0.3262	rs1725600	 2.56	rs7801498	-9.37e-03	-3.27	-0.529	242	242	blup	0.0849	1.29e-03	 0.7754	0.43808
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000005421.4.wgt.RDat	PON1	7	9.49e+07	9.50e+07	0.3495	rs6946850	 3.41	rs3757708	 3.37e-02	 4.23	-1.220	442	442	blup	0.1136	2.13e-04	-0.1487	0.88180
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000067601.6.wgt.RDat	PMS2P4	7	6.68e+07	6.68e+07	0.2456	rs4718559	 2.33	rs11765135	 7.81e-02	-4.58	-0.912	367	  6	lasso	0.1708	5.23e-06	 0.7743	0.43878
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000071462.7.wgt.RDat	WBSCR22	7	7.31e+07	7.31e+07	0.4676	rs13239907	 2.26	rs12154779	 1.94e-01	 4.89	-0.620	270	  6	lasso	0.1164	1.78e-04	-0.0909	0.92760
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000075790.6.wgt.RDat	BCAP29	7	1.07e+08	1.07e+08	0.1789	rs6957510	 2.39	rs7785892	 9.30e-02	-4.63	-1.020	375	 12	enet	0.0882	1.05e-03	 0.3801	0.70386
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000078487.13.wgt.RDat	ZCWPW1	7	1.00e+08	1.00e+08	0.3185	rs11768465	 2.31	rs11769057	 1.55e-01	 5.59	-0.237	310	310	blup	0.2515	1.94e-08	-1.0240	0.30583
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000085514.11.wgt.RDat	PILRA	7	1.00e+08	1.00e+08	0.4051	rs11768465	 2.31	rs6965458	 4.32e-01	 7.48	-0.342	300	 13	enet	0.4456	1.83e-15	-0.3159	0.75207
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000086232.8.wgt.RDat	EIF2AK1	7	6.06e+06	6.10e+06	0.2169	rs1805324	-2.50	rs591982	 1.63e-01	 4.43	-0.242	330	  5	enet	0.0913	8.68e-04	-0.1326	0.89454
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000091073.15.wgt.RDat	DTX2	7	7.61e+07	7.61e+07	0.1512	rs17149199	-2.56	rs2302434	 9.69e-02	 3.91	-2.428	217	  6	enet	0.0864	1.17e-03	-1.8346	0.06657
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000105928.9.wgt.RDat	DFNA5	7	2.47e+07	2.48e+07	0.2380	rs17296878	-3.08	rs876308	 1.77e-01	 5.28	 0.228	629	 35	enet	0.1992	7.73e-07	 0.1932	0.84679
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000106113.14.wgt.RDat	CRHR2	7	3.07e+07	3.07e+07	0.3209	rs1107353	 3.18	rs6947652	-1.96e-03	 3.55	 0.561	475	475	blup	0.0505	1.11e-02	 1.0049	0.31494
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000106133.13.wgt.RDat	NSUN5P2	7	7.24e+07	7.24e+07	0.6961	NA	   NA	NA	       NA	   NA	    NA	100	  0	lasso	0.1005	4.88e-04	     NA	     NA
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000106153.12.wgt.RDat	CHCHD2	7	5.62e+07	5.62e+07	0.2371	rs5023487	-2.64	rs6593298	 4.55e-02	 4.17	-2.117	268	268	blup	0.1247	1.05e-04	-0.4956	0.62016
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000106392.6.wgt.RDat	C1GALT1	7	7.20e+06	7.29e+06	0.6536	rs1016028	-2.73	rs758263	 1.52e-01	 5.17	-1.316	470	470	blup	0.2529	1.75e-08	-0.9575	0.33832
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000106399.7.wgt.RDat	RPA3	7	7.68e+06	7.76e+06	0.4207	rs3757524	-3.11	rs6945447	 2.45e-02	 4.10	-2.614	750	750	blup	0.0807	1.68e-03	-2.0286	0.04250
Brain_Anterior_cingulate_cortex_BA24	./GTEx_v7/Brain_Anterior_cingulate_cortex_BA24/Brain_Anterior_cingulate_cortex_BA24.ENSG00000106404.9.wgt.RDat	CLDN15	7	1.01e+08	1.01e+08	0.3306	rs868606	 3.09	rs7808669	 1.59e-01	 4.72	 0.231	377	  4	lasso	0.1578	1.24e-05	 0.5375	0.59090
