PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Brain_Cerebellum	./GTEx_v7/Brain_Cerebellum/Brain_Cerebellum.ENSG00000002016.12.wgt.RDat	RAD52	12	1.02e+06	1.10e+06	0.530	rs7315904	 2.52	rs1051669	 0.159831	  6.45	-0.062	406	  9	lasso	0.32129	1.33e-14	-0.050416	0.959791
Brain_Cerebellum	./GTEx_v7/Brain_Cerebellum/Brain_Cerebellum.ENSG00000004700.11.wgt.RDat	RECQL	12	2.16e+07	2.17e+07	0.204	rs3741841	-3.43	rs12426100	 0.085981	  4.68	-0.375	550	  2	lasso	0.08191	1.97e-04	-0.073257	0.941601
Brain_Cerebellum	./GTEx_v7/Brain_Cerebellum/Brain_Cerebellum.ENSG00000010219.9.wgt.RDat	DYRK4	12	4.67e+06	4.72e+06	0.284	rs4765785	 3.32	rs10744655	 0.223058	  6.28	-0.038	657	  3	lasso	0.21761	7.34e-10	-0.303142	0.761782
Brain_Cerebellum	./GTEx_v7/Brain_Cerebellum/Brain_Cerebellum.ENSG00000010278.7.wgt.RDat	CD9	12	6.31e+06	6.35e+06	0.380	rs12354	 2.52	rs2268009	 0.127149	 -4.72	 1.402	501	  5	lasso	0.12697	3.67e-06	-1.457328	0.145026
Brain_Cerebellum	./GTEx_v7/Brain_Cerebellum/Brain_Cerebellum.ENSG00000010292.8.wgt.RDat	NCAPD2	12	6.60e+06	6.64e+06	0.324	rs11064155	 2.77	rs1981669	 0.208042	  5.92	 1.174	383	 12	enet	0.19959	4.26e-09	 1.158195	0.246784
Brain_Cerebellum	./GTEx_v7/Brain_Cerebellum/Brain_Cerebellum.ENSG00000010626.10.wgt.RDat	LRRC23	12	7.01e+06	7.02e+06	0.254	rs2091781	 2.60	rs5446	 0.339474	  7.27	-1.036	200	  2	lasso	0.33298	3.53e-15	-1.036588	0.299928
Brain_Cerebellum	./GTEx_v7/Brain_Cerebellum/Brain_Cerebellum.ENSG00000011105.7.wgt.RDat	TSPAN9	12	3.19e+06	3.40e+06	0.372	rs4766019	-2.81	rs7312911	 0.003312	  3.31	-0.200	564	564	blup	0.00848	1.31e-01	-1.631821	0.102717
Brain_Cerebellum	./GTEx_v7/Brain_Cerebellum/Brain_Cerebellum.ENSG00000013573.12.wgt.RDat	DDX11	12	3.12e+07	3.13e+07	0.884	rs256722	-3.63	rs6487966	 0.653428	-10.14	-0.696	453	 14	enet	0.67042	1.93e-38	 0.613142	0.539783
Brain_Cerebellum	./GTEx_v7/Brain_Cerebellum/Brain_Cerebellum.ENSG00000018236.10.wgt.RDat	CNTN1	12	4.11e+07	4.15e+07	0.391	rs17128233	-2.75	rs7961376	 0.290857	 -6.82	-0.570	559	  6	lasso	0.31294	3.40e-14	 0.420309	0.674260
Brain_Cerebellum	./GTEx_v7/Brain_Cerebellum/Brain_Cerebellum.ENSG00000028203.13.wgt.RDat	VEZT	12	9.56e+07	9.57e+07	0.390	rs12316136	-3.61	rs12819813	-0.006577	  3.53	 0.889	605	605	blup	0.08618	1.36e-04	-0.025284	0.979829
