PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Pancreas	./GTEx_v7/Pancreas/Pancreas.ENSG00000010292.8.wgt.RDat	NCAPD2	12	6.60e+06	6.64e+06	0.1628	rs11064155	 2.71	rs10774447	-0.004550	  3.47	 0.502	382	382	blup	0.0202	2.01e-02	 0.36986	0.71149
Pancreas	./GTEx_v7/Pancreas/Pancreas.ENSG00000013588.5.wgt.RDat	GPRC5A	12	1.30e+07	1.31e+07	0.5293	rs11611201	 3.42	rs10845664	 0.138037	  5.93	 1.524	586	 27	enet	0.2130	3.59e-13	 1.95543	0.05053
Pancreas	./GTEx_v7/Pancreas/Pancreas.ENSG00000048540.10.wgt.RDat	LMO3	12	1.67e+07	1.68e+07	0.4721	rs1545980	-2.94	rs7301074	 0.150142	  6.11	 0.781	391	 25	enet	0.1667	1.98e-10	 0.77401	0.43892
Pancreas	./GTEx_v7/Pancreas/Pancreas.ENSG00000050438.12.wgt.RDat	SLC4A8	12	5.18e+07	5.19e+07	0.1947	rs2359005	 3.07	rs11169851	 0.054463	 -4.51	-1.158	415	 25	enet	0.1036	6.79e-07	 1.49168	0.13578
Pancreas	./GTEx_v7/Pancreas/Pancreas.ENSG00000060982.10.wgt.RDat	BCAT1	12	2.50e+07	2.51e+07	0.3596	rs6487465	 2.97	rs2353478	 0.237742	  7.39	 0.477	562	 13	enet	0.2474	2.64e-15	 0.25548	0.79835
Pancreas	./GTEx_v7/Pancreas/Pancreas.ENSG00000063046.13.wgt.RDat	EIF4B	12	5.34e+07	5.34e+07	0.3197	rs12821902	-2.64	rs10783555	 0.079058	  5.20	 0.437	596	  3	lasso	0.1070	4.41e-07	 1.09975	0.27144
Pancreas	./GTEx_v7/Pancreas/Pancreas.ENSG00000064115.6.wgt.RDat	TM7SF3	12	2.71e+07	2.72e+07	0.4662	rs4964060	-3.19	rs7958443	 0.018353	  4.69	 0.401	527	  9	lasso	0.0952	1.95e-06	 0.09991	0.92042
Pancreas	./GTEx_v7/Pancreas/Pancreas.ENSG00000067182.3.wgt.RDat	TNFRSF1A	12	6.44e+06	6.45e+06	0.2193	rs2091781	 2.60	rs12368267	-0.004039	 -3.17	 0.832	471	471	blup	0.0455	8.77e-04	-0.13267	0.89445
Pancreas	./GTEx_v7/Pancreas/Pancreas.ENSG00000069431.6.wgt.RDat	ABCC9	12	2.20e+07	2.21e+07	0.1697	rs3741841	-3.43	rs7954395	 0.022180	  4.41	-2.772	420	 25	enet	0.0809	1.13e-05	-2.04377	0.04098
Pancreas	./GTEx_v7/Pancreas/Pancreas.ENSG00000075035.5.wgt.RDat	WSCD2	12	1.09e+08	1.09e+08	0.1980	rs4567519	-3.20	rs1426352	 0.085332	  5.17	-0.472	514	  5	enet	0.0873	5.16e-06	-0.64806	0.51695
Pancreas	./GTEx_v7/Pancreas/Pancreas.ENSG00000076555.11.wgt.RDat	ACACB	12	1.10e+08	1.10e+08	0.3724	rs10849926	-2.90	rs2268405	 0.103146	 -6.24	 1.672	409	  6	lasso	0.2087	6.52e-13	-0.69248	0.48864
Pancreas	./GTEx_v7/Pancreas/Pancreas.ENSG00000078237.4.wgt.RDat	C12orf5	12	4.43e+06	4.46e+06	0.1981	rs4765785	 3.32	rs12369972	 0.016890	  4.21	 0.136	583	583	blup	0.0395	1.82e-03	 0.79578	0.42616
