PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Cells_EBV-transformed_lymphocytes	./GTEx_v7/Cells_EBV-transformed_lymphocytes/Cells_EBV-transformed_lymphocytes.ENSG00000002016.12.wgt.RDat	RAD52	12	1.02e+06	1.10e+06	0.377	rs7315904	 2.52	rs7311151	 0.007605	-3.87	-0.766	405	 53	enet	 0.068623	2.61e-03	 0.74780	0.45458
Cells_EBV-transformed_lymphocytes	./GTEx_v7/Cells_EBV-transformed_lymphocytes/Cells_EBV-transformed_lymphocytes.ENSG00000010626.10.wgt.RDat	LRRC23	12	7.01e+06	7.02e+06	0.394	rs2091781	 2.60	rs5446	 0.324804	 6.17	-1.036	198	  3	lasso	 0.326094	1.31e-11	-0.88706	0.37505
Cells_EBV-transformed_lymphocytes	./GTEx_v7/Cells_EBV-transformed_lymphocytes/Cells_EBV-transformed_lymphocytes.ENSG00000013503.5.wgt.RDat	POLR3B	12	1.07e+08	1.07e+08	0.206	rs12426791	-2.96	rs17285274	 0.017705	-4.12	 0.602	518	  3	lasso	 0.046258	1.16e-02	-0.59526	0.55167
Cells_EBV-transformed_lymphocytes	./GTEx_v7/Cells_EBV-transformed_lymphocytes/Cells_EBV-transformed_lymphocytes.ENSG00000013573.12.wgt.RDat	DDX11	12	3.12e+07	3.13e+07	0.444	rs256722	-3.63	rs4356315	 0.174244	-5.33	-0.596	456	 19	enet	 0.257059	3.81e-09	 0.61975	0.53543
Cells_EBV-transformed_lymphocytes	./GTEx_v7/Cells_EBV-transformed_lymphocytes/Cells_EBV-transformed_lymphocytes.ENSG00000013583.4.wgt.RDat	HEBP1	12	1.31e+07	1.32e+07	0.318	rs11611201	 3.42	rs1291357	-0.008762	 3.55	 1.266	608	608	blup	 0.005907	1.97e-01	 0.94243	0.34597
Cells_EBV-transformed_lymphocytes	./GTEx_v7/Cells_EBV-transformed_lymphocytes/Cells_EBV-transformed_lymphocytes.ENSG00000023697.8.wgt.RDat	DERA	12	1.61e+07	1.62e+07	0.455	rs12368994	 2.89	rs11056738	 0.062531	-3.85	 0.647	401	 59	enet	 0.149039	1.11e-05	 0.53190	0.59480
Cells_EBV-transformed_lymphocytes	./GTEx_v7/Cells_EBV-transformed_lymphocytes/Cells_EBV-transformed_lymphocytes.ENSG00000073060.11.wgt.RDat	SCARB1	12	1.25e+08	1.25e+08	0.416	rs870163	 3.20	rs11058093	 0.022053	-3.51	-0.031	527	 16	lasso	 0.025465	4.77e-02	-0.45778	0.64711
Cells_EBV-transformed_lymphocytes	./GTEx_v7/Cells_EBV-transformed_lymphocytes/Cells_EBV-transformed_lymphocytes.ENSG00000075415.8.wgt.RDat	SLC25A3	12	9.90e+07	9.90e+07	0.356	rs4762200	 3.11	rs12580385	-0.008575	 3.51	 0.799	441	441	blup	 0.032964	2.85e-02	 1.33051	0.18335
Cells_EBV-transformed_lymphocytes	./GTEx_v7/Cells_EBV-transformed_lymphocytes/Cells_EBV-transformed_lymphocytes.ENSG00000076067.7.wgt.RDat	RBMS2	12	5.69e+07	5.70e+07	0.624	rs17118953	 2.49	rs3782235	 0.313917	-7.47	-0.816	306	306	blup	 0.407070	8.03e-15	 0.88561	0.37583
Cells_EBV-transformed_lymphocytes	./GTEx_v7/Cells_EBV-transformed_lymphocytes/Cells_EBV-transformed_lymphocytes.ENSG00000089163.4.wgt.RDat	SIRT4	12	1.21e+08	1.21e+08	0.315	rs10849789	 3.11	rs12423303	 0.063950	 4.01	 0.411	382	  3	lasso	 0.133657	3.23e-05	 1.84046	0.06570
