PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Artery_Coronary	./GTEx_v7/Artery_Coronary/Artery_Coronary.ENSG00000002016.12.wgt.RDat	RAD52	12	1.02e+06	1.10e+06	0.1651	rs7315904	 2.52	rs2107614	 0.040027	  4.44	 0.577	406	  8	enet	 0.10925	2.02e-05	 0.43509	0.66350
Artery_Coronary	./GTEx_v7/Artery_Coronary/Artery_Coronary.ENSG00000013573.12.wgt.RDat	DDX11	12	3.12e+07	3.13e+07	0.9142	rs256722	-3.63	rs4356315	 0.735658	-10.59	-0.596	458	 19	lasso	 0.74220	6.34e-46	 0.59018	0.55507
Artery_Coronary	./GTEx_v7/Artery_Coronary/Artery_Coronary.ENSG00000050405.9.wgt.RDat	LIMA1	12	5.06e+07	5.07e+07	0.2365	rs7294618	-3.17	rs4391887	 0.018417	 -3.70	 0.718	315	315	blup	 0.06707	7.74e-04	 1.88007	0.06010
Artery_Coronary	./GTEx_v7/Artery_Coronary/Artery_Coronary.ENSG00000063046.13.wgt.RDat	EIF4B	12	5.34e+07	5.34e+07	0.4073	rs12821902	-2.64	rs10783555	 0.070137	  4.43	 0.437	596	596	blup	 0.07379	4.35e-04	 1.23113	0.21827
Artery_Coronary	./GTEx_v7/Artery_Coronary/Artery_Coronary.ENSG00000064115.6.wgt.RDat	TM7SF3	12	2.71e+07	2.72e+07	0.3107	rs4964060	-3.19	rs1256976	-0.006657	 -4.05	-0.904	527	  7	lasso	 0.01287	8.77e-02	 0.68540	0.49309
Artery_Coronary	./GTEx_v7/Artery_Coronary/Artery_Coronary.ENSG00000066117.10.wgt.RDat	SMARCD1	12	5.05e+07	5.05e+07	0.2335	rs7294618	-3.17	rs6580729	 0.016155	 -3.60	 2.726	316	 17	enet	 0.02688	2.48e-02	-2.06109	0.03929
Artery_Coronary	./GTEx_v7/Artery_Coronary/Artery_Coronary.ENSG00000076067.7.wgt.RDat	RBMS2	12	5.69e+07	5.70e+07	0.3096	rs17118953	 2.49	rs3782235	 0.010183	 -4.34	-0.816	306	 17	enet	 0.06759	7.40e-04	 0.40923	0.68237
Artery_Coronary	./GTEx_v7/Artery_Coronary/Artery_Coronary.ENSG00000084444.9.wgt.RDat	KIAA1467	12	1.32e+07	1.33e+07	0.3503	rs11611201	 3.42	rs12299855	 0.004654	  4.11	-1.324	610	 29	enet	 0.07183	5.14e-04	-0.36946	0.71179
Artery_Coronary	./GTEx_v7/Artery_Coronary/Artery_Coronary.ENSG00000086598.6.wgt.RDat	TMED2	12	1.24e+08	1.24e+08	0.2886	rs825464	-2.88	rs4930714	 0.189047	  5.46	-0.212	379	  2	lasso	 0.18205	2.81e-08	-0.21222	0.83193
Artery_Coronary	./GTEx_v7/Artery_Coronary/Artery_Coronary.ENSG00000090382.2.wgt.RDat	LYZ	12	6.97e+07	6.97e+07	0.2345	rs12310098	 3.63	rs2168029	 0.042315	  4.13	 0.668	535	535	blup	 0.03657	1.06e-02	 0.91418	0.36062
Artery_Coronary	./GTEx_v7/Artery_Coronary/Artery_Coronary.ENSG00000110871.10.wgt.RDat	COQ5	12	1.21e+08	1.21e+08	0.4770	rs1169286	 3.84	rs1563333	 0.268493	  6.57	-0.839	408	 10	lasso	 0.25919	1.49e-11	-0.95372	0.34023
Artery_Coronary	./GTEx_v7/Artery_Coronary/Artery_Coronary.ENSG00000111215.7.wgt.RDat	PRR4	12	1.10e+07	1.13e+07	0.3435	rs1016322	 2.83	rs10772397	 0.163337	  5.92	 0.821	358	358	blup	 0.26897	5.44e-12	 0.41763	0.67621
Artery_Coronary	./GTEx_v7/Artery_Coronary/Artery_Coronary.ENSG00000111254.3.wgt.RDat	AKAP3	12	4.72e+06	4.76e+06	0.2816	rs4765785	 3.32	rs979877	 0.238785	 -6.14	 0.726	695	  3	lasso	 0.16960	8.93e-08	-0.69180	0.48906
