PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Pituitary	./GTEx_v7/Pituitary/Pituitary.ENSG00000002919.10.wgt.RDat	SNX11	17	46180719	46200436	0.154	rs17616799	-2.82	rs11654627	-0.003105	-3.48	-1.140	446	446	blup	 4.60e-02	4.13e-03	 1.49874	0.13394
Pituitary	./GTEx_v7/Pituitary/Pituitary.ENSG00000004142.7.wgt.RDat	POLDIP2	17	26674036	26684545	0.330	rs6505524	 3.04	rs2071379	 0.207549	-6.35	-0.027	271	 19	enet	 1.89e-01	8.60e-09	 0.14868	0.88181
Pituitary	./GTEx_v7/Pituitary/Pituitary.ENSG00000005156.7.wgt.RDat	LIG3	17	33307513	33332083	0.524	rs12150241	 3.39	rs1003918	 0.278525	-6.76	-2.071	489	  9	lasso	 3.18e-01	1.11e-14	 1.82449	0.06808
Pituitary	./GTEx_v7/Pituitary/Pituitary.ENSG00000006025.7.wgt.RDat	OSBPL7	17	45884738	45899200	0.319	rs17616799	-2.82	rs3209	 0.107943	 5.35	 0.502	386	 10	enet	 1.01e-01	3.11e-05	-0.27100	0.78639
Pituitary	./GTEx_v7/Pituitary/Pituitary.ENSG00000006042.7.wgt.RDat	TMEM98	17	31254928	31272124	0.337	rs319774	-3.39	rs28923	 0.120539	 4.54	 1.659	530	  4	lasso	 1.08e-01	1.62e-05	 2.13477	0.03278
Pituitary	./GTEx_v7/Pituitary/Pituitary.ENSG00000006114.11.wgt.RDat	SYNRG	17	35874900	35969544	0.512	rs3110647	 3.44	rs2158235	 0.435851	 8.30	 0.856	307	  6	lasso	 4.15e-01	6.60e-20	 0.84655	0.39725
Pituitary	./GTEx_v7/Pituitary/Pituitary.ENSG00000006282.15.wgt.RDat	SPATA20	17	48623667	48633213	0.702	rs11079938	-2.88	rs989128	 0.451543	-8.47	 0.842	467	 31	enet	 4.59e-01	1.61e-22	-0.74258	0.45774
Pituitary	./GTEx_v7/Pituitary/Pituitary.ENSG00000006695.6.wgt.RDat	COX10	17	13972813	14111994	0.275	rs8072459	 3.25	rs8066253	-0.004773	 3.67	-1.791	595	595	blup	 1.84e-02	4.98e-02	-0.87909	0.37935
Pituitary	./GTEx_v7/Pituitary/Pituitary.ENSG00000006740.12.wgt.RDat	ARHGAP44	17	12692856	12894960	0.225	rs8071726	-2.97	rs7220143	 0.052898	 4.29	-0.465	557	557	blup	 3.25e-02	1.38e-02	 0.45556	0.64871
Pituitary	./GTEx_v7/Pituitary/Pituitary.ENSG00000006744.14.wgt.RDat	ELAC2	17	12895708	12921504	0.534	rs8071726	-2.97	rs2523	 0.272117	-7.18	-2.934	570	  9	lasso	 2.72e-01	1.83e-12	 3.10356	0.00191
Pituitary	./GTEx_v7/Pituitary/Pituitary.ENSG00000008294.16.wgt.RDat	SPAG9	17	49039535	49198226	0.138	rs11079938	-2.80	rs9899816	 0.079569	 4.90	-0.770	425	  2	lasso	 8.28e-02	1.59e-04	-0.78726	0.43113
Pituitary	./GTEx_v7/Pituitary/Pituitary.ENSG00000008838.13.wgt.RDat	MED24	17	38175350	38217468	0.465	rs3764352	 2.78	rs868150	 0.298286	-7.40	 0.929	303	 25	enet	 3.16e-01	1.38e-14	-0.27622	0.78238
