PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Liver	./GTEx_v7/Liver/Liver.ENSG00000012779.6.wgt.RDat	ALOX5	10	4.59e+07	4.59e+07	0.1868	rs12256114	-2.77	rs2211163	-6.64e-03	 3.28	-0.497	348	348	blup	0.01495	7.16e-02	-0.059442	0.95260
Liver	./GTEx_v7/Liver/Liver.ENSG00000059573.4.wgt.RDat	ALDH18A1	10	9.74e+07	9.74e+07	0.3101	rs1536555	 2.81	rs10882649	 2.68e-01	 6.80	-0.404	509	 41	enet	0.27424	2.67e-12	-0.606478	0.54420
Liver	./GTEx_v7/Liver/Liver.ENSG00000065621.10.wgt.RDat	GSTO2	10	1.06e+08	1.06e+08	0.4101	rs966645	-3.29	rs1865926	 1.11e-02	-4.29	-1.079	426	426	blup	0.17196	6.51e-08	 0.292413	0.76997
Liver	./GTEx_v7/Liver/Liver.ENSG00000075826.12.wgt.RDat	SEC31B	10	1.02e+08	1.02e+08	0.1612	rs11597005	 2.30	rs11190578	 8.70e-02	-4.03	-0.833	430	  1	lasso	0.06201	1.15e-03	 0.833000	0.40484
Liver	./GTEx_v7/Liver/Liver.ENSG00000077420.11.wgt.RDat	APBB1IP	10	2.67e+07	2.69e+07	0.3089	rs11015156	 2.88	rs867354	 1.38e-01	 4.92	-0.618	440	 13	enet	0.09481	6.73e-05	-0.776097	0.43769
Liver	./GTEx_v7/Liver/Liver.ENSG00000095485.12.wgt.RDat	CWF19L1	10	1.02e+08	1.02e+08	0.5873	rs11597005	 2.30	rs2862954	 3.63e-01	 7.48	 0.824	400	  7	lasso	0.36502	1.04e-16	 0.770196	0.44118
Liver	./GTEx_v7/Liver/Liver.ENSG00000099290.11.wgt.RDat	FAM21A	10	5.18e+07	5.19e+07	0.5764	rs4935597	-3.01	rs2338050	 3.38e-01	-7.25	 1.727	262	  8	lasso	0.32924	6.64e-15	-2.104162	0.03536
Liver	./GTEx_v7/Liver/Liver.ENSG00000107521.14.wgt.RDat	HPS1	10	1.00e+08	1.00e+08	0.1687	rs12221255	 2.27	rs2274248	 1.09e-01	 4.87	-0.549	478	 10	enet	0.12681	3.99e-06	-0.575561	0.56491
Liver	./GTEx_v7/Liver/Liver.ENSG00000107736.15.wgt.RDat	CDH23	10	7.32e+07	7.36e+07	0.3790	rs7100483	 3.89	rs17712523	 8.95e-02	 4.77	 0.122	697	 33	enet	0.13510	1.90e-06	 0.080585	0.93577
Liver	./GTEx_v7/Liver/Liver.ENSG00000107779.7.wgt.RDat	BMPR1A	10	8.85e+07	8.87e+07	0.2517	rs7091555	 2.71	rs3905377	 2.79e-03	-3.28	 0.672	340	  8	lasso	0.00474	1.92e-01	 0.140152	0.88854
Liver	./GTEx_v7/Liver/Liver.ENSG00000107798.13.wgt.RDat	LIPA	10	9.10e+07	9.12e+07	0.3652	rs9658706	 2.28	rs12780342	 1.23e-02	 4.57	-0.977	563	 16	enet	0.12976	3.07e-06	 0.234069	0.81493
Liver	./GTEx_v7/Liver/Liver.ENSG00000107815.3.wgt.RDat	C10orf2	10	1.03e+08	1.03e+08	0.2047	rs11190888	-2.49	rs3750627	-3.56e-03	-2.81	-0.885	420	420	blup	0.02583	2.68e-02	 0.079477	0.93665
Liver	./GTEx_v7/Liver/Liver.ENSG00000107959.11.wgt.RDat	PITRM1	10	3.18e+06	3.22e+06	0.2292	rs7904324	 3.00	rs3765099	 5.82e-02	 4.15	-1.254	733	  4	lasso	0.04310	5.90e-03	-1.896868	0.05785
Liver	./GTEx_v7/Liver/Liver.ENSG00000108001.9.wgt.RDat	EBF3	10	1.32e+08	1.32e+08	0.3256	rs7069786	 2.78	rs7908271	 1.73e-01	-5.48	-0.271	602	  4	lasso	0.16238	1.58e-07	 0.314904	0.75283
Liver	./GTEx_v7/Liver/Liver.ENSG00000108179.9.wgt.RDat	PPIF	10	8.11e+07	8.11e+07	0.5914	rs11002928	 2.87	rs11002932	 2.77e-01	-6.56	-2.692	394	 13	lasso	0.24534	5.26e-11	 2.693929	0.00706
Liver	./GTEx_v7/Liver/Liver.ENSG00000108187.11.wgt.RDat	PBLD	10	7.00e+07	7.01e+07	0.2807	rs2664444	-2.38	rs731063	 1.31e-01	 6.13	 0.555	382	  3	lasso	0.16975	8.00e-08	 0.553370	0.58001
Liver	./GTEx_v7/Liver/Liver.ENSG00000108219.10.wgt.RDat	TSPAN14	10	8.22e+07	8.23e+07	0.1169	rs2573361	 2.84	rs4934167	 5.01e-02	 4.23	 0.626	546	  4	lasso	0.02247	3.61e-02	 0.558444	0.57654
Liver	./GTEx_v7/Liver/Liver.ENSG00000108231.7.wgt.RDat	LGI1	10	9.55e+07	9.56e+07	0.2961	rs4531389	-3.10	rs10882332	 4.74e-02	-4.87	-1.920	535	  5	lasso	0.06685	7.60e-04	 2.178691	0.02935
Liver	./GTEx_v7/Liver/Liver.ENSG00000119943.6.wgt.RDat	PYROXD2	10	1.00e+08	1.00e+08	0.3911	rs12221255	 2.27	rs3750605	 2.43e-01	 7.13	-0.953	494	  6	lasso	0.29890	1.92e-13	-0.613941	0.53925
Liver	./GTEx_v7/Liver/Liver.ENSG00000119946.9.wgt.RDat	CNNM1	10	1.01e+08	1.01e+08	0.5120	rs12253861	 2.56	rs7899146	 2.11e-01	 5.71	 0.348	419	  9	lasso	0.16067	1.85e-07	 0.242026	0.80876
Liver	./GTEx_v7/Liver/Liver.ENSG00000119977.16.wgt.RDat	TCTN3	10	9.74e+07	9.75e+07	0.2960	rs1536555	 2.81	rs1891536	 2.37e-02	 4.47	-0.368	519	519	blup	0.05260	2.60e-03	 0.396329	0.69186
Liver	./GTEx_v7/Liver/Liver.ENSG00000120539.10.wgt.RDat	MASTL	10	2.74e+07	2.75e+07	0.4098	rs17748862	-2.28	rs1557168	 3.85e-01	-7.73	-0.369	457	  9	lasso	0.37590	2.79e-17	 0.450818	0.65212
