PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000003989.12.wgt.RDat	SLC7A2	8	1.74e+07	1.74e+07	0.2355	rs7822029	-2.95	rs1858714	 0.007505	 -4.24	 0.524	785	785	blup	0.03344	1.69e-03	-0.5222	0.60154
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000008988.5.wgt.RDat	RPS20	8	5.70e+07	5.70e+07	0.2594	rs12675846	 3.45	rs2668007	 0.163901	  6.63	-0.188	375	  6	lasso	0.14056	2.01e-10	-0.2325	0.81615
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000012232.4.wgt.RDat	EXTL3	8	2.85e+07	2.86e+07	0.3926	rs352212	-2.49	rs6994291	 0.149791	  6.38	 1.280	424	 46	enet	0.14782	6.50e-11	 0.7703	0.44112
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000014164.6.wgt.RDat	ZC3H3	8	1.45e+08	1.45e+08	0.5343	rs12680363	 2.75	rs4242488	 0.361272	 -9.92	-0.509	360	  5	lasso	0.36051	2.27e-27	 0.6099	0.54191
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000029534.15.wgt.RDat	ANK1	8	4.15e+07	4.18e+07	0.2263	rs7826221	-3.30	rs750625	 0.129994	 -6.57	-0.827	405	  2	lasso	0.12291	3.04e-09	 0.8971	0.36969
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000034239.6.wgt.RDat	EFCAB1	8	4.96e+07	4.96e+07	0.5102	rs10098811	 3.45	rs4873289	 0.181380	  7.13	 0.937	292	 38	enet	0.19935	1.65e-14	 1.0123	0.31139
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000036448.5.wgt.RDat	MYOM2	8	1.99e+06	2.11e+06	0.1527	rs3735869	 3.23	rs2272720	 0.021280	 -4.57	-1.090	681	  4	lasso	0.03933	7.16e-04	 1.2277	0.21957
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000040341.13.wgt.RDat	STAU2	8	7.43e+07	7.47e+07	0.0968	rs2936680	-2.33	rs16938822	-0.001177	  3.45	 0.395	463	463	blup	0.02614	4.95e-03	-0.0175	0.98602
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000064313.7.wgt.RDat	TAF2	8	1.21e+08	1.21e+08	0.1525	rs16892701	-3.01	rs6981251	 0.041553	 -4.86	 1.069	460	460	blup	0.07754	2.69e-06	-0.9561	0.33901
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000066855.11.wgt.RDat	MTFR1	8	6.66e+07	6.67e+07	0.2395	rs4284070	-2.59	rs10504389	 0.139805	  6.40	-0.206	366	  6	lasso	0.14923	5.21e-11	 0.1788	0.85808
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000070718.7.wgt.RDat	AP3M2	8	4.20e+07	4.20e+07	0.2428	rs7826221	-3.30	rs4737038	 0.142232	 -6.82	 1.336	364	  5	lasso	0.14367	1.24e-10	-1.2489	0.21169
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000071894.10.wgt.RDat	CPSF1	8	1.46e+08	1.46e+08	0.7851	rs2955224	 3.22	rs13258200	 0.595079	-12.49	 0.180	184	 12	lasso	0.62999	1.69e-58	-0.0851	0.93218
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000078674.13.wgt.RDat	PCM1	8	1.78e+07	1.79e+07	0.2229	rs7460737	-2.82	rs405308	 0.040045	  4.38	 0.229	871	  6	lasso	0.03878	7.76e-04	 0.4247	0.67109
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000079459.8.wgt.RDat	FDFT1	8	1.17e+07	1.17e+07	0.0924	rs3735809	-2.68	rs2736354	-0.003514	  3.57	-0.991	470	470	blup	0.00667	9.78e-02	-1.4720	0.14101
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000085719.7.wgt.RDat	CPNE3	8	8.75e+07	8.76e+07	0.1420	rs11784259	 2.59	rs1062850	 0.003189	 -3.83	 1.712	439	439	blup	0.04083	5.75e-04	-0.4747	0.63503
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000085788.9.wgt.RDat	DDHD2	8	3.81e+07	3.81e+07	0.1200	rs17582026	-2.95	rs16887258	 0.121540	  6.60	 2.066	282	  4	lasso	0.12329	2.87e-09	 1.6473	0.09949
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000104213.8.wgt.RDat	PDGFRL	8	1.74e+07	1.75e+07	0.2488	rs7460737	-2.82	rs2517275	 0.085760	  5.42	-0.332	819	 31	enet	0.16224	6.70e-12	-0.4975	0.61884
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000104231.6.wgt.RDat	ZFAND1	8	8.26e+07	8.26e+07	0.1036	rs10091077	 3.46	rs1844358	 0.010646	 -3.97	-0.689	345	  9	enet	0.00958	6.12e-02	-0.8053	0.42064
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000104320.9.wgt.RDat	NBN	8	9.09e+07	9.10e+07	0.2077	rs2132347	-3.21	rs6985793	 0.103442	  6.33	-0.114	374	  6	lasso	0.10304	6.13e-08	 0.3178	0.75062
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000104324.11.wgt.RDat	CPQ	8	9.77e+07	9.82e+07	0.1055	rs10504970	 2.46	rs1982002	 0.004214	 -3.42	-0.936	405	405	blup	0.01029	5.47e-02	-0.1287	0.89763
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000104327.3.wgt.RDat	CALB1	8	9.11e+07	9.11e+07	0.1093	rs419181	 2.28	rs1805890	 0.083994	  5.72	 0.464	368	  5	lasso	0.11840	6.03e-09	 0.2250	0.82198
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000104343.15.wgt.RDat	UBE2W	8	7.47e+07	7.48e+07	0.1316	rs2936680	-2.33	rs16938630	-0.003277	 -3.68	-0.205	465	465	blup	0.01462	2.79e-02	 0.3891	0.69721
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000104361.5.wgt.RDat	NIPAL2	8	9.92e+07	9.93e+07	0.1629	rs4644205	-2.78	rs6468624	 0.077636	 -4.75	-0.312	458	 22	enet	0.06379	2.02e-05	 0.6320	0.52740
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000104388.10.wgt.RDat	RAB2A	8	6.14e+07	6.15e+07	0.2552	rs10092214	 4.11	rs12678694	 0.242290	  8.17	 1.068	402	  8	enet	0.24488	7.17e-18	 1.1235	0.26123
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000104408.5.wgt.RDat	EIF3E	8	1.09e+08	1.09e+08	0.0957	rs3019391	-2.80	rs979745	 0.008281	  3.59	 0.428	346	346	blup	0.04624	2.61e-04	 0.0341	0.97283
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000104412.3.wgt.RDat	EMC2	8	1.09e+08	1.09e+08	0.0945	rs3019391	-2.80	rs1789964	 0.059972	  4.51	 0.463	347	  2	lasso	0.02814	3.69e-03	 0.4808	0.63068
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000104415.9.wgt.RDat	WISP1	8	1.34e+08	1.34e+08	0.2399	rs2142384	-3.73	rs2958668	 0.075417	 -5.91	 0.951	763	  6	lasso	0.11665	7.87e-09	-0.8191	0.41273
Heart_Atrial_Appendage	./GTEx_v7/Heart_Atrial_Appendage/Heart_Atrial_Appendage.ENSG00000104442.5.wgt.RDat	ARMC1	8	6.65e+07	6.65e+07	0.1287	rs4284070	-2.59	rs1533285	 0.110574	  5.88	 0.217	363	  5	lasso	0.11203	1.58e-08	-0.0514	0.95904
