GENE	REF1	REF2	CORR
ENSG00000008735.10:MAPK8IP2	Adipose_Subcutaneous	Adipose_Visceral_Omentum	 0.4986
ENSG00000008735.10:MAPK8IP2	Adipose_Subcutaneous	Brain_Cerebellum	 0.0945
ENSG00000008735.10:MAPK8IP2	Adipose_Visceral_Omentum	Brain_Cerebellum	 0.1184
ENSG00000008735.10:MAPK8IP2	Adipose_Subcutaneous	Breast_Mammary_Tissue	 0.7048
ENSG00000008735.10:MAPK8IP2	Adipose_Visceral_Omentum	Breast_Mammary_Tissue	 0.2913
ENSG00000008735.10:MAPK8IP2	Brain_Cerebellum	Breast_Mammary_Tissue	 0.1475
ENSG00000008735.10:MAPK8IP2	Adipose_Subcutaneous	Esophagus_Muscularis	 0.7155
ENSG00000008735.10:MAPK8IP2	Adipose_Visceral_Omentum	Esophagus_Muscularis	 0.3097
ENSG00000008735.10:MAPK8IP2	Brain_Cerebellum	Esophagus_Muscularis	 0.2485
ENSG00000008735.10:MAPK8IP2	Breast_Mammary_Tissue	Esophagus_Muscularis	 0.6513
ENSG00000008735.10:MAPK8IP2	Adipose_Subcutaneous	Nerve_Tibial	 0.7760
ENSG00000008735.10:MAPK8IP2	Adipose_Visceral_Omentum	Nerve_Tibial	 0.3905
ENSG00000008735.10:MAPK8IP2	Brain_Cerebellum	Nerve_Tibial	 0.2476
ENSG00000008735.10:MAPK8IP2	Breast_Mammary_Tissue	Nerve_Tibial	 0.6679
ENSG00000008735.10:MAPK8IP2	Esophagus_Muscularis	Nerve_Tibial	 0.7104
ENSG00000008735.10:MAPK8IP2	Adipose_Subcutaneous	Skin_Not_Sun_Exposed_Suprapubic	 0.4032
ENSG00000008735.10:MAPK8IP2	Adipose_Visceral_Omentum	Skin_Not_Sun_Exposed_Suprapubic	 0.4107
ENSG00000008735.10:MAPK8IP2	Brain_Cerebellum	Skin_Not_Sun_Exposed_Suprapubic	 0.2170
ENSG00000008735.10:MAPK8IP2	Breast_Mammary_Tissue	Skin_Not_Sun_Exposed_Suprapubic	 0.1476
ENSG00000008735.10:MAPK8IP2	Esophagus_Muscularis	Skin_Not_Sun_Exposed_Suprapubic	 0.2676
ENSG00000008735.10:MAPK8IP2	Nerve_Tibial	Skin_Not_Sun_Exposed_Suprapubic	 0.4688
ENSG00000008735.10:MAPK8IP2	Adipose_Subcutaneous	Skin_Sun_Exposed_Lower_leg	 0.5801
ENSG00000008735.10:MAPK8IP2	Adipose_Visceral_Omentum	Skin_Sun_Exposed_Lower_leg	 0.4629
ENSG00000008735.10:MAPK8IP2	Brain_Cerebellum	Skin_Sun_Exposed_Lower_leg	 0.1933
ENSG00000008735.10:MAPK8IP2	Breast_Mammary_Tissue	Skin_Sun_Exposed_Lower_leg	 0.2826
ENSG00000008735.10:MAPK8IP2	Esophagus_Muscularis	Skin_Sun_Exposed_Lower_leg	 0.4946
ENSG00000008735.10:MAPK8IP2	Nerve_Tibial	Skin_Sun_Exposed_Lower_leg	 0.7455
ENSG00000008735.10:MAPK8IP2	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	 0.7333
ENSG00000008735.10:MAPK8IP2	Adipose_Subcutaneous	Testis	 0.5907
ENSG00000008735.10:MAPK8IP2	Adipose_Visceral_Omentum	Testis	 0.3951
ENSG00000008735.10:MAPK8IP2	Brain_Cerebellum	Testis	-0.1572
ENSG00000008735.10:MAPK8IP2	Breast_Mammary_Tissue	Testis	 0.4578
ENSG00000008735.10:MAPK8IP2	Esophagus_Muscularis	Testis	 0.3352
