GENE	REF1	REF2	CORR
ENSG00000002016.12:RAD52	Adrenal_Gland	Artery_Coronary	0.7322
ENSG00000002016.12:RAD52	Adrenal_Gland	Artery_Tibial	0.8437
ENSG00000002016.12:RAD52	Artery_Coronary	Artery_Tibial	0.8004
ENSG00000002016.12:RAD52	Adrenal_Gland	Brain_Anterior_cingulate_cortex_BA24	0.4943
ENSG00000002016.12:RAD52	Artery_Coronary	Brain_Anterior_cingulate_cortex_BA24	0.7095
ENSG00000002016.12:RAD52	Artery_Tibial	Brain_Anterior_cingulate_cortex_BA24	0.4967
ENSG00000002016.12:RAD52	Adrenal_Gland	Brain_Caudate_basal_ganglia	0.6466
ENSG00000002016.12:RAD52	Artery_Coronary	Brain_Caudate_basal_ganglia	0.8638
ENSG00000002016.12:RAD52	Artery_Tibial	Brain_Caudate_basal_ganglia	0.6970
ENSG00000002016.12:RAD52	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	0.7044
ENSG00000002016.12:RAD52	Adrenal_Gland	Brain_Cerebellar_Hemisphere	0.6066
ENSG00000002016.12:RAD52	Artery_Coronary	Brain_Cerebellar_Hemisphere	0.8034
ENSG00000002016.12:RAD52	Artery_Tibial	Brain_Cerebellar_Hemisphere	0.6495
ENSG00000002016.12:RAD52	Brain_Anterior_cingulate_cortex_BA24	Brain_Cerebellar_Hemisphere	0.5384
ENSG00000002016.12:RAD52	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	0.8075
ENSG00000002016.12:RAD52	Adrenal_Gland	Brain_Cortex	0.8184
ENSG00000002016.12:RAD52	Artery_Coronary	Brain_Cortex	0.9051
ENSG00000002016.12:RAD52	Artery_Tibial	Brain_Cortex	0.8956
ENSG00000002016.12:RAD52	Brain_Anterior_cingulate_cortex_BA24	Brain_Cortex	0.6810
ENSG00000002016.12:RAD52	Brain_Caudate_basal_ganglia	Brain_Cortex	0.8165
ENSG00000002016.12:RAD52	Brain_Cerebellar_Hemisphere	Brain_Cortex	0.6874
ENSG00000002016.12:RAD52	Adrenal_Gland	Brain_Frontal_Cortex_BA9	0.5933
ENSG00000002016.12:RAD52	Artery_Coronary	Brain_Frontal_Cortex_BA9	0.7130
ENSG00000002016.12:RAD52	Artery_Tibial	Brain_Frontal_Cortex_BA9	0.6533
ENSG00000002016.12:RAD52	Brain_Anterior_cingulate_cortex_BA24	Brain_Frontal_Cortex_BA9	0.7462
ENSG00000002016.12:RAD52	Brain_Caudate_basal_ganglia	Brain_Frontal_Cortex_BA9	0.7679
ENSG00000002016.12:RAD52	Brain_Cerebellar_Hemisphere	Brain_Frontal_Cortex_BA9	0.6417
ENSG00000002016.12:RAD52	Brain_Cortex	Brain_Frontal_Cortex_BA9	0.7309
ENSG00000002016.12:RAD52	Adrenal_Gland	Brain_Nucleus_accumbens_basal_ganglia	0.5630
ENSG00000002016.12:RAD52	Artery_Coronary	Brain_Nucleus_accumbens_basal_ganglia	0.7020
ENSG00000002016.12:RAD52	Artery_Tibial	Brain_Nucleus_accumbens_basal_ganglia	0.5966
ENSG00000002016.12:RAD52	Brain_Anterior_cingulate_cortex_BA24	Brain_Nucleus_accumbens_basal_ganglia	0.6377
