GENE	REF1	REF2	CORR
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Artery_Aorta	 0.8956
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Artery_Tibial	 0.8082
ENSG00000044459.10:CNTLN	Artery_Aorta	Artery_Tibial	 0.7751
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Brain_Caudate_basal_ganglia	 0.4440
ENSG00000044459.10:CNTLN	Artery_Aorta	Brain_Caudate_basal_ganglia	 0.4542
ENSG00000044459.10:CNTLN	Artery_Tibial	Brain_Caudate_basal_ganglia	 0.7313
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Brain_Cerebellar_Hemisphere	 0.4000
ENSG00000044459.10:CNTLN	Artery_Aorta	Brain_Cerebellar_Hemisphere	 0.3404
ENSG00000044459.10:CNTLN	Artery_Tibial	Brain_Cerebellar_Hemisphere	 0.2305
ENSG00000044459.10:CNTLN	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	-0.1421
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Brain_Cortex	 0.7927
ENSG00000044459.10:CNTLN	Artery_Aorta	Brain_Cortex	 0.8459
ENSG00000044459.10:CNTLN	Artery_Tibial	Brain_Cortex	 0.8446
ENSG00000044459.10:CNTLN	Brain_Caudate_basal_ganglia	Brain_Cortex	 0.6760
ENSG00000044459.10:CNTLN	Brain_Cerebellar_Hemisphere	Brain_Cortex	 0.1419
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Brain_Frontal_Cortex_BA9	 0.8570
ENSG00000044459.10:CNTLN	Artery_Aorta	Brain_Frontal_Cortex_BA9	 0.7597
ENSG00000044459.10:CNTLN	Artery_Tibial	Brain_Frontal_Cortex_BA9	 0.7558
ENSG00000044459.10:CNTLN	Brain_Caudate_basal_ganglia	Brain_Frontal_Cortex_BA9	 0.6371
ENSG00000044459.10:CNTLN	Brain_Cerebellar_Hemisphere	Brain_Frontal_Cortex_BA9	 0.2057
ENSG00000044459.10:CNTLN	Brain_Cortex	Brain_Frontal_Cortex_BA9	 0.7491
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Brain_Putamen_basal_ganglia	 0.5829
ENSG00000044459.10:CNTLN	Artery_Aorta	Brain_Putamen_basal_ganglia	 0.5158
ENSG00000044459.10:CNTLN	Artery_Tibial	Brain_Putamen_basal_ganglia	 0.7194
ENSG00000044459.10:CNTLN	Brain_Caudate_basal_ganglia	Brain_Putamen_basal_ganglia	 0.6894
ENSG00000044459.10:CNTLN	Brain_Cerebellar_Hemisphere	Brain_Putamen_basal_ganglia	 0.1527
ENSG00000044459.10:CNTLN	Brain_Cortex	Brain_Putamen_basal_ganglia	 0.6119
ENSG00000044459.10:CNTLN	Brain_Frontal_Cortex_BA9	Brain_Putamen_basal_ganglia	 0.6894
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Brain_Substantia_nigra	 0.6799
ENSG00000044459.10:CNTLN	Artery_Aorta	Brain_Substantia_nigra	 0.7314
ENSG00000044459.10:CNTLN	Artery_Tibial	Brain_Substantia_nigra	 0.5355
ENSG00000044459.10:CNTLN	Brain_Caudate_basal_ganglia	Brain_Substantia_nigra	 0.3968
ENSG00000044459.10:CNTLN	Brain_Cerebellar_Hemisphere	Brain_Substantia_nigra	 0.0243
ENSG00000044459.10:CNTLN	Brain_Cortex	Brain_Substantia_nigra	 0.7221
ENSG00000044459.10:CNTLN	Brain_Frontal_Cortex_BA9	Brain_Substantia_nigra	 0.7392
ENSG00000044459.10:CNTLN	Brain_Putamen_basal_ganglia	Brain_Substantia_nigra	 0.4603
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Colon_Transverse	 0.8925
ENSG00000044459.10:CNTLN	Artery_Aorta	Colon_Transverse	 0.8968
ENSG00000044459.10:CNTLN	Artery_Tibial	Colon_Transverse	 0.6445
ENSG00000044459.10:CNTLN	Brain_Caudate_basal_ganglia	Colon_Transverse	 0.2925
ENSG00000044459.10:CNTLN	Brain_Cerebellar_Hemisphere	Colon_Transverse	 0.4207
ENSG00000044459.10:CNTLN	Brain_Cortex	Colon_Transverse	 0.7379
ENSG00000044459.10:CNTLN	Brain_Frontal_Cortex_BA9	Colon_Transverse	 0.7797
ENSG00000044459.10:CNTLN	Brain_Putamen_basal_ganglia	Colon_Transverse	 0.5131
ENSG00000044459.10:CNTLN	Brain_Substantia_nigra	Colon_Transverse	 0.6988
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Esophagus_Gastroesophageal_Junction	 0.8082
ENSG00000044459.10:CNTLN	Artery_Aorta	Esophagus_Gastroesophageal_Junction	 0.8653
ENSG00000044459.10:CNTLN	Artery_Tibial	Esophagus_Gastroesophageal_Junction	 0.7197
ENSG00000044459.10:CNTLN	Brain_Caudate_basal_ganglia	Esophagus_Gastroesophageal_Junction	 0.4903
ENSG00000044459.10:CNTLN	Brain_Cerebellar_Hemisphere	Esophagus_Gastroesophageal_Junction	 0.3234
ENSG00000044459.10:CNTLN	Brain_Cortex	Esophagus_Gastroesophageal_Junction	 0.8161
ENSG00000044459.10:CNTLN	Brain_Frontal_Cortex_BA9	Esophagus_Gastroesophageal_Junction	 0.7852
ENSG00000044459.10:CNTLN	Brain_Putamen_basal_ganglia	Esophagus_Gastroesophageal_Junction	 0.5184
ENSG00000044459.10:CNTLN	Brain_Substantia_nigra	Esophagus_Gastroesophageal_Junction	 0.7257
ENSG00000044459.10:CNTLN	Colon_Transverse	Esophagus_Gastroesophageal_Junction	 0.8279
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Esophagus_Muscularis	 0.7826
ENSG00000044459.10:CNTLN	Artery_Aorta	Esophagus_Muscularis	 0.7308
ENSG00000044459.10:CNTLN	Artery_Tibial	Esophagus_Muscularis	 0.7438
ENSG00000044459.10:CNTLN	Brain_Caudate_basal_ganglia	Esophagus_Muscularis	 0.5215
ENSG00000044459.10:CNTLN	Brain_Cerebellar_Hemisphere	Esophagus_Muscularis	 0.3633
ENSG00000044459.10:CNTLN	Brain_Cortex	Esophagus_Muscularis	 0.7701
ENSG00000044459.10:CNTLN	Brain_Frontal_Cortex_BA9	Esophagus_Muscularis	 0.7821
ENSG00000044459.10:CNTLN	Brain_Putamen_basal_ganglia	Esophagus_Muscularis	 0.6218
ENSG00000044459.10:CNTLN	Brain_Substantia_nigra	Esophagus_Muscularis	 0.5213
ENSG00000044459.10:CNTLN	Colon_Transverse	Esophagus_Muscularis	 0.7829
ENSG00000044459.10:CNTLN	Esophagus_Gastroesophageal_Junction	Esophagus_Muscularis	 0.7863
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Heart_Atrial_Appendage	 0.7584
ENSG00000044459.10:CNTLN	Artery_Aorta	Heart_Atrial_Appendage	 0.7594
ENSG00000044459.10:CNTLN	Artery_Tibial	Heart_Atrial_Appendage	 0.7929
ENSG00000044459.10:CNTLN	Brain_Caudate_basal_ganglia	Heart_Atrial_Appendage	 0.6313
ENSG00000044459.10:CNTLN	Brain_Cerebellar_Hemisphere	Heart_Atrial_Appendage	 0.1593
ENSG00000044459.10:CNTLN	Brain_Cortex	Heart_Atrial_Appendage	 0.8322
ENSG00000044459.10:CNTLN	Brain_Frontal_Cortex_BA9	Heart_Atrial_Appendage	 0.7646
ENSG00000044459.10:CNTLN	Brain_Putamen_basal_ganglia	Heart_Atrial_Appendage	 0.6509
ENSG00000044459.10:CNTLN	Brain_Substantia_nigra	Heart_Atrial_Appendage	 0.6745
ENSG00000044459.10:CNTLN	Colon_Transverse	Heart_Atrial_Appendage	 0.7162
ENSG00000044459.10:CNTLN	Esophagus_Gastroesophageal_Junction	Heart_Atrial_Appendage	 0.7709
ENSG00000044459.10:CNTLN	Esophagus_Muscularis	Heart_Atrial_Appendage	 0.7592
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Heart_Left_Ventricle	 0.8844
ENSG00000044459.10:CNTLN	Artery_Aorta	Heart_Left_Ventricle	 0.8963
ENSG00000044459.10:CNTLN	Artery_Tibial	Heart_Left_Ventricle	 0.7336
ENSG00000044459.10:CNTLN	Brain_Caudate_basal_ganglia	Heart_Left_Ventricle	 0.4757
ENSG00000044459.10:CNTLN	Brain_Cerebellar_Hemisphere	Heart_Left_Ventricle	 0.3431
ENSG00000044459.10:CNTLN	Brain_Cortex	Heart_Left_Ventricle	 0.8571
ENSG00000044459.10:CNTLN	Brain_Frontal_Cortex_BA9	Heart_Left_Ventricle	 0.8371
ENSG00000044459.10:CNTLN	Brain_Putamen_basal_ganglia	Heart_Left_Ventricle	 0.5852
ENSG00000044459.10:CNTLN	Brain_Substantia_nigra	Heart_Left_Ventricle	 0.7598
ENSG00000044459.10:CNTLN	Colon_Transverse	Heart_Left_Ventricle	 0.9446
ENSG00000044459.10:CNTLN	Esophagus_Gastroesophageal_Junction	Heart_Left_Ventricle	 0.9042
ENSG00000044459.10:CNTLN	Esophagus_Muscularis	Heart_Left_Ventricle	 0.8216
ENSG00000044459.10:CNTLN	Heart_Atrial_Appendage	Heart_Left_Ventricle	 0.7920
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Liver	 0.8203
ENSG00000044459.10:CNTLN	Artery_Aorta	Liver	 0.8460
ENSG00000044459.10:CNTLN	Artery_Tibial	Liver	 0.6915
ENSG00000044459.10:CNTLN	Brain_Caudate_basal_ganglia	Liver	 0.3140
ENSG00000044459.10:CNTLN	Brain_Cerebellar_Hemisphere	Liver	 0.2737
ENSG00000044459.10:CNTLN	Brain_Cortex	Liver	 0.7284
ENSG00000044459.10:CNTLN	Brain_Frontal_Cortex_BA9	Liver	 0.6821
ENSG00000044459.10:CNTLN	Brain_Putamen_basal_ganglia	Liver	 0.4320
ENSG00000044459.10:CNTLN	Brain_Substantia_nigra	Liver	 0.6598
ENSG00000044459.10:CNTLN	Colon_Transverse	Liver	 0.8479
ENSG00000044459.10:CNTLN	Esophagus_Gastroesophageal_Junction	Liver	 0.7047
ENSG00000044459.10:CNTLN	Esophagus_Muscularis	Liver	 0.6911
ENSG00000044459.10:CNTLN	Heart_Atrial_Appendage	Liver	 0.6965
ENSG00000044459.10:CNTLN	Heart_Left_Ventricle	Liver	 0.8045
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Muscle_Skeletal	 0.6168
ENSG00000044459.10:CNTLN	Artery_Aorta	Muscle_Skeletal	 0.5491
ENSG00000044459.10:CNTLN	Artery_Tibial	Muscle_Skeletal	 0.4104
ENSG00000044459.10:CNTLN	Brain_Caudate_basal_ganglia	Muscle_Skeletal	 0.2800
ENSG00000044459.10:CNTLN	Brain_Cerebellar_Hemisphere	Muscle_Skeletal	 0.4260
ENSG00000044459.10:CNTLN	Brain_Cortex	Muscle_Skeletal	 0.3972
ENSG00000044459.10:CNTLN	Brain_Frontal_Cortex_BA9	Muscle_Skeletal	 0.6798
ENSG00000044459.10:CNTLN	Brain_Putamen_basal_ganglia	Muscle_Skeletal	 0.3556
ENSG00000044459.10:CNTLN	Brain_Substantia_nigra	Muscle_Skeletal	 0.4699
ENSG00000044459.10:CNTLN	Colon_Transverse	Muscle_Skeletal	 0.6895
ENSG00000044459.10:CNTLN	Esophagus_Gastroesophageal_Junction	Muscle_Skeletal	 0.6218
ENSG00000044459.10:CNTLN	Esophagus_Muscularis	Muscle_Skeletal	 0.6260
ENSG00000044459.10:CNTLN	Heart_Atrial_Appendage	Muscle_Skeletal	 0.4354
ENSG00000044459.10:CNTLN	Heart_Left_Ventricle	Muscle_Skeletal	 0.6733
ENSG00000044459.10:CNTLN	Liver	Muscle_Skeletal	 0.4819
ENSG00000044459.10:CNTLN	Adipose_Subcutaneous	Nerve_Tibial	 0.7864
ENSG00000044459.10:CNTLN	Artery_Aorta	Nerve_Tibial	 0.8534
ENSG00000044459.10:CNTLN	Artery_Tibial	Nerve_Tibial	 0.8564
ENSG00000044459.10:CNTLN	Brain_Caudate_basal_ganglia	Nerve_Tibial	 0.7149
ENSG00000044459.10:CNTLN	Brain_Cerebellar_Hemisphere	Nerve_Tibial	 0.1648
ENSG00000044459.10:CNTLN	Brain_Cortex	Nerve_Tibial	 0.9032
ENSG00000044459.10:CNTLN	Brain_Frontal_Cortex_BA9	Nerve_Tibial	 0.7743
ENSG00000044459.10:CNTLN	Brain_Putamen_basal_ganglia	Nerve_Tibial	 0.6340
ENSG00000044459.10:CNTLN	Brain_Substantia_nigra	Nerve_Tibial	 0.7104
ENSG00000044459.10:CNTLN	Colon_Transverse	Nerve_Tibial	 0.7442
ENSG00000044459.10:CNTLN	Esophagus_Gastroesophageal_Junction	Nerve_Tibial	 0.8505
ENSG00000044459.10:CNTLN	Esophagus_Muscularis	Nerve_Tibial	 0.7157
ENSG00000044459.10:CNTLN	Heart_Atrial_Appendage	Nerve_Tibial	 0.8128
