GENE	REF1	REF2	CORR
ENSG00000013561.13:RNF14	Breast_Mammary_Tissue	Esophagus_Gastroesophageal_Junction	0.919
ENSG00000013561.13:RNF14	Breast_Mammary_Tissue	Heart_Atrial_Appendage	0.921
ENSG00000013561.13:RNF14	Esophagus_Gastroesophageal_Junction	Heart_Atrial_Appendage	0.928
ENSG00000013561.13:RNF14	Breast_Mammary_Tissue	Lung	0.934
ENSG00000013561.13:RNF14	Esophagus_Gastroesophageal_Junction	Lung	0.930
ENSG00000013561.13:RNF14	Heart_Atrial_Appendage	Lung	0.947
ENSG00000013561.13:RNF14	Breast_Mammary_Tissue	Small_Intestine_Terminal_Ileum	0.704
ENSG00000013561.13:RNF14	Esophagus_Gastroesophageal_Junction	Small_Intestine_Terminal_Ileum	0.691
ENSG00000013561.13:RNF14	Heart_Atrial_Appendage	Small_Intestine_Terminal_Ileum	0.738
ENSG00000013561.13:RNF14	Lung	Small_Intestine_Terminal_Ileum	0.741
ENSG00000013561.13:RNF14	Breast_Mammary_Tissue	Thyroid	0.877
ENSG00000013561.13:RNF14	Esophagus_Gastroesophageal_Junction	Thyroid	0.800
ENSG00000013561.13:RNF14	Heart_Atrial_Appendage	Thyroid	0.821
ENSG00000013561.13:RNF14	Lung	Thyroid	0.874
ENSG00000013561.13:RNF14	Small_Intestine_Terminal_Ileum	Thyroid	0.640
ENSG00000037474.10:NSUN2	Artery_Coronary	Brain_Nucleus_accumbens_basal_ganglia	0.933
ENSG00000037474.10:NSUN2	Artery_Coronary	Brain_Substantia_nigra	0.903
ENSG00000037474.10:NSUN2	Brain_Nucleus_accumbens_basal_ganglia	Brain_Substantia_nigra	0.942
ENSG00000037474.10:NSUN2	Artery_Coronary	Cells_Transformed_fibroblasts	0.837
ENSG00000037474.10:NSUN2	Brain_Nucleus_accumbens_basal_ganglia	Cells_Transformed_fibroblasts	0.693
ENSG00000037474.10:NSUN2	Brain_Substantia_nigra	Cells_Transformed_fibroblasts	0.677
ENSG00000037474.10:NSUN2	Artery_Coronary	Heart_Left_Ventricle	0.945
ENSG00000037474.10:NSUN2	Brain_Nucleus_accumbens_basal_ganglia	Heart_Left_Ventricle	0.817
ENSG00000037474.10:NSUN2	Brain_Substantia_nigra	Heart_Left_Ventricle	0.799
ENSG00000037474.10:NSUN2	Cells_Transformed_fibroblasts	Heart_Left_Ventricle	0.892
ENSG00000037474.10:NSUN2	Artery_Coronary	Liver	0.587
ENSG00000037474.10:NSUN2	Brain_Nucleus_accumbens_basal_ganglia	Liver	0.444
ENSG00000037474.10:NSUN2	Brain_Substantia_nigra	Liver	0.430
ENSG00000037474.10:NSUN2	Cells_Transformed_fibroblasts	Liver	0.652
ENSG00000037474.10:NSUN2	Heart_Left_Ventricle	Liver	0.671
ENSG00000037474.10:NSUN2	Artery_Coronary	Minor_Salivary_Gland	0.927
ENSG00000037474.10:NSUN2	Brain_Nucleus_accumbens_basal_ganglia	Minor_Salivary_Gland	0.926
ENSG00000037474.10:NSUN2	Brain_Substantia_nigra	Minor_Salivary_Gland	0.886
ENSG00000037474.10:NSUN2	Cells_Transformed_fibroblasts	Minor_Salivary_Gland	0.666
ENSG00000037474.10:NSUN2	Heart_Left_Ventricle	Minor_Salivary_Gland	0.843
ENSG00000037474.10:NSUN2	Liver	Minor_Salivary_Gland	0.456
ENSG00000037474.10:NSUN2	Artery_Coronary	Muscle_Skeletal	0.756
ENSG00000037474.10:NSUN2	Brain_Nucleus_accumbens_basal_ganglia	Muscle_Skeletal	0.548
ENSG00000037474.10:NSUN2	Brain_Substantia_nigra	Muscle_Skeletal	0.531
ENSG00000037474.10:NSUN2	Cells_Transformed_fibroblasts	Muscle_Skeletal	0.854
ENSG00000037474.10:NSUN2	Heart_Left_Ventricle	Muscle_Skeletal	0.914
ENSG00000037474.10:NSUN2	Liver	Muscle_Skeletal	0.682
ENSG00000037474.10:NSUN2	Minor_Salivary_Gland	Muscle_Skeletal	0.622
ENSG00000037749.7:MFAP3	Adipose_Subcutaneous	Breast_Mammary_Tissue	0.889
ENSG00000037749.7:MFAP3	Adipose_Subcutaneous	Colon_Sigmoid	0.463
ENSG00000037749.7:MFAP3	Breast_Mammary_Tissue	Colon_Sigmoid	0.584
ENSG00000037749.7:MFAP3	Adipose_Subcutaneous	Muscle_Skeletal	0.438
ENSG00000037749.7:MFAP3	Breast_Mammary_Tissue	Muscle_Skeletal	0.582
ENSG00000037749.7:MFAP3	Colon_Sigmoid	Muscle_Skeletal	0.648
ENSG00000037749.7:MFAP3	Adipose_Subcutaneous	Nerve_Tibial	0.934
