GENE	REF1	REF2	CORR
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Adipose_Visceral_Omentum	 0.66790
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Adrenal_Gland	 0.76733
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Adrenal_Gland	 0.70041
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Artery_Aorta	 0.88068
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Artery_Aorta	 0.70434
ENSG00000012779.6:ALOX5	Adrenal_Gland	Artery_Aorta	 0.71340
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Brain_Anterior_cingulate_cortex_BA24	 0.50202
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Brain_Anterior_cingulate_cortex_BA24	 0.54176
ENSG00000012779.6:ALOX5	Adrenal_Gland	Brain_Anterior_cingulate_cortex_BA24	 0.72421
ENSG00000012779.6:ALOX5	Artery_Aorta	Brain_Anterior_cingulate_cortex_BA24	 0.41754
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Brain_Cerebellum	-0.18327
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Brain_Cerebellum	-0.27290
ENSG00000012779.6:ALOX5	Adrenal_Gland	Brain_Cerebellum	-0.55952
ENSG00000012779.6:ALOX5	Artery_Aorta	Brain_Cerebellum	-0.10042
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Brain_Cerebellum	-0.62543
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Brain_Cortex	 0.60097
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Brain_Cortex	 0.47060
ENSG00000012779.6:ALOX5	Adrenal_Gland	Brain_Cortex	 0.61041
ENSG00000012779.6:ALOX5	Artery_Aorta	Brain_Cortex	 0.45021
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Brain_Cortex	 0.74044
ENSG00000012779.6:ALOX5	Brain_Cerebellum	Brain_Cortex	-0.50219
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Brain_Frontal_Cortex_BA9	 0.31651
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Brain_Frontal_Cortex_BA9	 0.25470
ENSG00000012779.6:ALOX5	Adrenal_Gland	Brain_Frontal_Cortex_BA9	 0.50898
ENSG00000012779.6:ALOX5	Artery_Aorta	Brain_Frontal_Cortex_BA9	 0.15404
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Brain_Frontal_Cortex_BA9	 0.77260
ENSG00000012779.6:ALOX5	Brain_Cerebellum	Brain_Frontal_Cortex_BA9	-0.81079
ENSG00000012779.6:ALOX5	Brain_Cortex	Brain_Frontal_Cortex_BA9	 0.79016
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Breast_Mammary_Tissue	 0.51373
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Breast_Mammary_Tissue	 0.54302
ENSG00000012779.6:ALOX5	Adrenal_Gland	Breast_Mammary_Tissue	 0.40381
ENSG00000012779.6:ALOX5	Artery_Aorta	Breast_Mammary_Tissue	 0.51577
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Breast_Mammary_Tissue	 0.18530
ENSG00000012779.6:ALOX5	Brain_Cerebellum	Breast_Mammary_Tissue	 0.32098
ENSG00000012779.6:ALOX5	Brain_Cortex	Breast_Mammary_Tissue	 0.16150
ENSG00000012779.6:ALOX5	Brain_Frontal_Cortex_BA9	Breast_Mammary_Tissue	-0.15043
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Colon_Sigmoid	 0.90470
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Colon_Sigmoid	 0.77279
ENSG00000012779.6:ALOX5	Adrenal_Gland	Colon_Sigmoid	 0.78476
ENSG00000012779.6:ALOX5	Artery_Aorta	Colon_Sigmoid	 0.80778
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Colon_Sigmoid	 0.53950
ENSG00000012779.6:ALOX5	Brain_Cerebellum	Colon_Sigmoid	-0.20785
ENSG00000012779.6:ALOX5	Brain_Cortex	Colon_Sigmoid	 0.51574
ENSG00000012779.6:ALOX5	Brain_Frontal_Cortex_BA9	Colon_Sigmoid	 0.27614
ENSG00000012779.6:ALOX5	Breast_Mammary_Tissue	Colon_Sigmoid	 0.58029
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Colon_Transverse	 0.73757
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Colon_Transverse	 0.69369
ENSG00000012779.6:ALOX5	Adrenal_Gland	Colon_Transverse	 0.86299
ENSG00000012779.6:ALOX5	Artery_Aorta	Colon_Transverse	 0.63703
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Colon_Transverse	 0.67695
ENSG00000012779.6:ALOX5	Brain_Cerebellum	Colon_Transverse	-0.65492
ENSG00000012779.6:ALOX5	Brain_Cortex	Colon_Transverse	 0.61749
ENSG00000012779.6:ALOX5	Brain_Frontal_Cortex_BA9	Colon_Transverse	 0.56361
ENSG00000012779.6:ALOX5	Breast_Mammary_Tissue	Colon_Transverse	 0.22444
ENSG00000012779.6:ALOX5	Colon_Sigmoid	Colon_Transverse	 0.79867
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Esophagus_Mucosa	-0.22270
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Esophagus_Mucosa	-0.22501
ENSG00000012779.6:ALOX5	Adrenal_Gland	Esophagus_Mucosa	-0.48681
ENSG00000012779.6:ALOX5	Artery_Aorta	Esophagus_Mucosa	-0.13932
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Esophagus_Mucosa	-0.63671
ENSG00000012779.6:ALOX5	Brain_Cerebellum	Esophagus_Mucosa	 0.75745
ENSG00000012779.6:ALOX5	Brain_Cortex	Esophagus_Mucosa	-0.62512
ENSG00000012779.6:ALOX5	Brain_Frontal_Cortex_BA9	Esophagus_Mucosa	-0.78085
ENSG00000012779.6:ALOX5	Breast_Mammary_Tissue	Esophagus_Mucosa	 0.22909
ENSG00000012779.6:ALOX5	Colon_Sigmoid	Esophagus_Mucosa	-0.20899
ENSG00000012779.6:ALOX5	Colon_Transverse	Esophagus_Mucosa	-0.62012
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Esophagus_Muscularis	 0.78044
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Esophagus_Muscularis	 0.73311
ENSG00000012779.6:ALOX5	Adrenal_Gland	Esophagus_Muscularis	 0.81047
ENSG00000012779.6:ALOX5	Artery_Aorta	Esophagus_Muscularis	 0.75489
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Esophagus_Muscularis	 0.63118
ENSG00000012779.6:ALOX5	Brain_Cerebellum	Esophagus_Muscularis	-0.54555
ENSG00000012779.6:ALOX5	Brain_Cortex	Esophagus_Muscularis	 0.62726
ENSG00000012779.6:ALOX5	Brain_Frontal_Cortex_BA9	Esophagus_Muscularis	 0.54432
ENSG00000012779.6:ALOX5	Breast_Mammary_Tissue	Esophagus_Muscularis	 0.20019
ENSG00000012779.6:ALOX5	Colon_Sigmoid	Esophagus_Muscularis	 0.74020
ENSG00000012779.6:ALOX5	Colon_Transverse	Esophagus_Muscularis	 0.83731
ENSG00000012779.6:ALOX5	Esophagus_Mucosa	Esophagus_Muscularis	-0.52593
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Heart_Atrial_Appendage	 0.67276
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Heart_Atrial_Appendage	 0.69754
ENSG00000012779.6:ALOX5	Adrenal_Gland	Heart_Atrial_Appendage	 0.81590
ENSG00000012779.6:ALOX5	Artery_Aorta	Heart_Atrial_Appendage	 0.67905
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Heart_Atrial_Appendage	 0.58849
ENSG00000012779.6:ALOX5	Brain_Cerebellum	Heart_Atrial_Appendage	-0.59453
ENSG00000012779.6:ALOX5	Brain_Cortex	Heart_Atrial_Appendage	 0.57659
ENSG00000012779.6:ALOX5	Brain_Frontal_Cortex_BA9	Heart_Atrial_Appendage	 0.50784
ENSG00000012779.6:ALOX5	Breast_Mammary_Tissue	Heart_Atrial_Appendage	 0.22272
ENSG00000012779.6:ALOX5	Colon_Sigmoid	Heart_Atrial_Appendage	 0.68576
ENSG00000012779.6:ALOX5	Colon_Transverse	Heart_Atrial_Appendage	 0.81278
ENSG00000012779.6:ALOX5	Esophagus_Mucosa	Heart_Atrial_Appendage	-0.48190
ENSG00000012779.6:ALOX5	Esophagus_Muscularis	Heart_Atrial_Appendage	 0.87907
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Heart_Left_Ventricle	 0.86487
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Heart_Left_Ventricle	 0.79036
ENSG00000012779.6:ALOX5	Adrenal_Gland	Heart_Left_Ventricle	 0.78259
ENSG00000012779.6:ALOX5	Artery_Aorta	Heart_Left_Ventricle	 0.91747
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Heart_Left_Ventricle	 0.43640
ENSG00000012779.6:ALOX5	Brain_Cerebellum	Heart_Left_Ventricle	-0.10387
ENSG00000012779.6:ALOX5	Brain_Cortex	Heart_Left_Ventricle	 0.42243
ENSG00000012779.6:ALOX5	Brain_Frontal_Cortex_BA9	Heart_Left_Ventricle	 0.11860
ENSG00000012779.6:ALOX5	Breast_Mammary_Tissue	Heart_Left_Ventricle	 0.63714
ENSG00000012779.6:ALOX5	Colon_Sigmoid	Heart_Left_Ventricle	 0.87541
ENSG00000012779.6:ALOX5	Colon_Transverse	Heart_Left_Ventricle	 0.67626
ENSG00000012779.6:ALOX5	Esophagus_Mucosa	Heart_Left_Ventricle	-0.09926
ENSG00000012779.6:ALOX5	Esophagus_Muscularis	Heart_Left_Ventricle	 0.73096
ENSG00000012779.6:ALOX5	Heart_Atrial_Appendage	Heart_Left_Ventricle	 0.70527
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Liver	 0.55697
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Liver	 0.57662
ENSG00000012779.6:ALOX5	Adrenal_Gland	Liver	 0.78730
ENSG00000012779.6:ALOX5	Artery_Aorta	Liver	 0.49658
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Liver	 0.69342
ENSG00000012779.6:ALOX5	Brain_Cerebellum	Liver	-0.71294
ENSG00000012779.6:ALOX5	Brain_Cortex	Liver	 0.65063
ENSG00000012779.6:ALOX5	Brain_Frontal_Cortex_BA9	Liver	 0.65311
ENSG00000012779.6:ALOX5	Breast_Mammary_Tissue	Liver	 0.06035
ENSG00000012779.6:ALOX5	Colon_Sigmoid	Liver	 0.59111
ENSG00000012779.6:ALOX5	Colon_Transverse	Liver	 0.81738
ENSG00000012779.6:ALOX5	Esophagus_Mucosa	Liver	-0.65325
ENSG00000012779.6:ALOX5	Esophagus_Muscularis	Liver	 0.78482
ENSG00000012779.6:ALOX5	Heart_Atrial_Appendage	Liver	 0.86756
ENSG00000012779.6:ALOX5	Heart_Left_Ventricle	Liver	 0.52513
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Lung	 0.79710
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Lung	 0.65525
ENSG00000012779.6:ALOX5	Adrenal_Gland	Lung	 0.62467
ENSG00000012779.6:ALOX5	Artery_Aorta	Lung	 0.82484
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Lung	 0.42940
ENSG00000012779.6:ALOX5	Brain_Cerebellum	Lung	-0.12610
ENSG00000012779.6:ALOX5	Brain_Cortex	Lung	 0.40852
ENSG00000012779.6:ALOX5	Brain_Frontal_Cortex_BA9	Lung	 0.16370
ENSG00000012779.6:ALOX5	Breast_Mammary_Tissue	Lung	 0.42479
ENSG00000012779.6:ALOX5	Colon_Sigmoid	Lung	 0.78289
ENSG00000012779.6:ALOX5	Colon_Transverse	Lung	 0.59176
ENSG00000012779.6:ALOX5	Esophagus_Mucosa	Lung	-0.11169
ENSG00000012779.6:ALOX5	Esophagus_Muscularis	Lung	 0.67158
ENSG00000012779.6:ALOX5	Heart_Atrial_Appendage	Lung	 0.61453
ENSG00000012779.6:ALOX5	Heart_Left_Ventricle	Lung	 0.79167
ENSG00000012779.6:ALOX5	Liver	Lung	 0.50971
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Muscle_Skeletal	 0.85529
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Muscle_Skeletal	 0.72015
ENSG00000012779.6:ALOX5	Adrenal_Gland	Muscle_Skeletal	 0.79519
ENSG00000012779.6:ALOX5	Artery_Aorta	Muscle_Skeletal	 0.82754
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Muscle_Skeletal	 0.51389
ENSG00000012779.6:ALOX5	Brain_Cerebellum	Muscle_Skeletal	-0.28854
ENSG00000012779.6:ALOX5	Brain_Cortex	Muscle_Skeletal	 0.60475
ENSG00000012779.6:ALOX5	Brain_Frontal_Cortex_BA9	Muscle_Skeletal	 0.34824
ENSG00000012779.6:ALOX5	Breast_Mammary_Tissue	Muscle_Skeletal	 0.55511
ENSG00000012779.6:ALOX5	Colon_Sigmoid	Muscle_Skeletal	 0.82541
ENSG00000012779.6:ALOX5	Colon_Transverse	Muscle_Skeletal	 0.75968
ENSG00000012779.6:ALOX5	Esophagus_Mucosa	Muscle_Skeletal	-0.29975
ENSG00000012779.6:ALOX5	Esophagus_Muscularis	Muscle_Skeletal	 0.71203
ENSG00000012779.6:ALOX5	Heart_Atrial_Appendage	Muscle_Skeletal	 0.66354
ENSG00000012779.6:ALOX5	Heart_Left_Ventricle	Muscle_Skeletal	 0.88283
ENSG00000012779.6:ALOX5	Liver	Muscle_Skeletal	 0.59637
ENSG00000012779.6:ALOX5	Lung	Muscle_Skeletal	 0.69263
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Nerve_Tibial	 0.79795
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Nerve_Tibial	 0.63744
ENSG00000012779.6:ALOX5	Adrenal_Gland	Nerve_Tibial	 0.62128
ENSG00000012779.6:ALOX5	Artery_Aorta	Nerve_Tibial	 0.82445
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Nerve_Tibial	 0.19558
ENSG00000012779.6:ALOX5	Brain_Cerebellum	Nerve_Tibial	-0.04387
ENSG00000012779.6:ALOX5	Brain_Cortex	Nerve_Tibial	 0.32962
ENSG00000012779.6:ALOX5	Brain_Frontal_Cortex_BA9	Nerve_Tibial	 0.00976
ENSG00000012779.6:ALOX5	Breast_Mammary_Tissue	Nerve_Tibial	 0.48949
ENSG00000012779.6:ALOX5	Colon_Sigmoid	Nerve_Tibial	 0.76961
ENSG00000012779.6:ALOX5	Colon_Transverse	Nerve_Tibial	 0.56488
ENSG00000012779.6:ALOX5	Esophagus_Mucosa	Nerve_Tibial	 0.05222
ENSG00000012779.6:ALOX5	Esophagus_Muscularis	Nerve_Tibial	 0.63394
ENSG00000012779.6:ALOX5	Heart_Atrial_Appendage	Nerve_Tibial	 0.64421
ENSG00000012779.6:ALOX5	Heart_Left_Ventricle	Nerve_Tibial	 0.86809
ENSG00000012779.6:ALOX5	Liver	Nerve_Tibial	 0.42369
ENSG00000012779.6:ALOX5	Lung	Nerve_Tibial	 0.69320
ENSG00000012779.6:ALOX5	Muscle_Skeletal	Nerve_Tibial	 0.77930
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Pancreas	 0.36139
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Pancreas	 0.20879
ENSG00000012779.6:ALOX5	Adrenal_Gland	Pancreas	 0.60980
ENSG00000012779.6:ALOX5	Artery_Aorta	Pancreas	 0.27231
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Pancreas	 0.58418
ENSG00000012779.6:ALOX5	Brain_Cerebellum	Pancreas	-0.81255
ENSG00000012779.6:ALOX5	Brain_Cortex	Pancreas	 0.51227
ENSG00000012779.6:ALOX5	Brain_Frontal_Cortex_BA9	Pancreas	 0.68569
ENSG00000012779.6:ALOX5	Breast_Mammary_Tissue	Pancreas	-0.27563
ENSG00000012779.6:ALOX5	Colon_Sigmoid	Pancreas	 0.27168
ENSG00000012779.6:ALOX5	Colon_Transverse	Pancreas	 0.65745
ENSG00000012779.6:ALOX5	Esophagus_Mucosa	Pancreas	-0.65462
ENSG00000012779.6:ALOX5	Esophagus_Muscularis	Pancreas	 0.59496
ENSG00000012779.6:ALOX5	Heart_Atrial_Appendage	Pancreas	 0.58316
ENSG00000012779.6:ALOX5	Heart_Left_Ventricle	Pancreas	 0.24932
ENSG00000012779.6:ALOX5	Liver	Pancreas	 0.64239
ENSG00000012779.6:ALOX5	Lung	Pancreas	 0.23615
ENSG00000012779.6:ALOX5	Muscle_Skeletal	Pancreas	 0.42086
ENSG00000012779.6:ALOX5	Nerve_Tibial	Pancreas	 0.24719
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Skin_Not_Sun_Exposed_Suprapubic	 0.27694
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Skin_Not_Sun_Exposed_Suprapubic	 0.37565
ENSG00000012779.6:ALOX5	Adrenal_Gland	Skin_Not_Sun_Exposed_Suprapubic	 0.49290
ENSG00000012779.6:ALOX5	Artery_Aorta	Skin_Not_Sun_Exposed_Suprapubic	 0.21586
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Skin_Not_Sun_Exposed_Suprapubic	 0.50555
ENSG00000012779.6:ALOX5	Brain_Cerebellum	Skin_Not_Sun_Exposed_Suprapubic	-0.73784
ENSG00000012779.6:ALOX5	Brain_Cortex	Skin_Not_Sun_Exposed_Suprapubic	 0.51684
ENSG00000012779.6:ALOX5	Brain_Frontal_Cortex_BA9	Skin_Not_Sun_Exposed_Suprapubic	 0.56503
ENSG00000012779.6:ALOX5	Breast_Mammary_Tissue	Skin_Not_Sun_Exposed_Suprapubic	-0.17590
ENSG00000012779.6:ALOX5	Colon_Sigmoid	Skin_Not_Sun_Exposed_Suprapubic	 0.33097
ENSG00000012779.6:ALOX5	Colon_Transverse	Skin_Not_Sun_Exposed_Suprapubic	 0.62378
ENSG00000012779.6:ALOX5	Esophagus_Mucosa	Skin_Not_Sun_Exposed_Suprapubic	-0.56807
ENSG00000012779.6:ALOX5	Esophagus_Muscularis	Skin_Not_Sun_Exposed_Suprapubic	 0.42345
ENSG00000012779.6:ALOX5	Heart_Atrial_Appendage	Skin_Not_Sun_Exposed_Suprapubic	 0.40387
ENSG00000012779.6:ALOX5	Heart_Left_Ventricle	Skin_Not_Sun_Exposed_Suprapubic	 0.22307
ENSG00000012779.6:ALOX5	Liver	Skin_Not_Sun_Exposed_Suprapubic	 0.54505
ENSG00000012779.6:ALOX5	Lung	Skin_Not_Sun_Exposed_Suprapubic	 0.29758
ENSG00000012779.6:ALOX5	Muscle_Skeletal	Skin_Not_Sun_Exposed_Suprapubic	 0.42452
ENSG00000012779.6:ALOX5	Nerve_Tibial	Skin_Not_Sun_Exposed_Suprapubic	 0.11399
ENSG00000012779.6:ALOX5	Pancreas	Skin_Not_Sun_Exposed_Suprapubic	 0.56007
ENSG00000012779.6:ALOX5	Adipose_Subcutaneous	Skin_Sun_Exposed_Lower_leg	 0.29346
ENSG00000012779.6:ALOX5	Adipose_Visceral_Omentum	Skin_Sun_Exposed_Lower_leg	 0.26501
ENSG00000012779.6:ALOX5	Adrenal_Gland	Skin_Sun_Exposed_Lower_leg	 0.60083
ENSG00000012779.6:ALOX5	Artery_Aorta	Skin_Sun_Exposed_Lower_leg	 0.23269
ENSG00000012779.6:ALOX5	Brain_Anterior_cingulate_cortex_BA24	Skin_Sun_Exposed_Lower_leg	 0.46476
